gene,log2FC,FDR,mean_tumor_tpm,mut_freq_pct,km_logrank_p,apc_spearman_r,apc_spearman_p,prognostic,apc_positive
TMPRSS2,1.6990491362724,2.0193036039998572e-09,18.370059198542805,3.5502958579881656,0.005005316788242185,-0.006123119431722997,0.8861767610998773,True,False
DNA2,1.690002614911984,6.6738660945189215e-15,7.270360837887067,8.284023668639055,0.1375966090936013,-0.027766416608947263,0.5161895525568244,False,False
LMO1,1.68898026200403,0.001096762019954897,3.2801675774134793,1.183431952662722,0.0002194150479830376,-0.1318379899792881,0.001964521612189804,True,False
FANCD2,1.6889485754868185,2.734954715952181e-16,9.262736065573769,7.889546351084813,0.07416278125795804,-0.00889463048196325,0.8352781953736682,False,False
AKR1B15,1.6888519131497834,2.417803577554998e-13,2.4534663023679415,3.155818540433925,0.9662815820875755,-0.003112445779732683,0.9419963913011747,False,False
PAQR6,1.6863657918537258,1.5243854064252063e-12,10.682557559198543,1.5779092702169626,0.4355789597041405,-0.1437843071132529,0.0007278493588863568,False,False
LRP2,1.6828344766670194,0.0001557838599977966,2.6800415300546447,17.554240631163708,0.02467967940800981,0.0983052013279282,0.021239667135654436,True,True
GALNT6,1.6828169702640947,2.0043426720373904e-11,25.202372495446266,2.7613412228796843,0.04015608075389924,0.03518770328630327,0.410593358641078,True,True
TMEM52,1.6791890439347399,4.3846217574632027e-10,7.870408925318762,1.7751479289940828,0.09254902638757054,-0.1646887203977069,0.00010597641033187745,False,False
GINS4,1.6791557350116524,2.8096223273625764e-13,6.206408378870673,1.183431952662722,0.0541438696412053,0.0026990619857615644,0.9496892501445091,False,True
EFNA4,1.6772882755950311,8.690151663732185e-16,72.75972386156648,1.7751479289940828,0.592231599737022,-0.2517763732816982,2.1973519107908737e-09,False,False
KLHDC7A,1.6770080667667018,4.589959408434389e-09,6.885163934426229,2.7613412228796843,0.10032274315080295,0.10969349417769565,0.010108122860784208,False,True
TTYH3,1.6767168691159622,7.797510343672177e-14,109.88507887067395,2.1696252465483234,0.9282599294245623,0.0478530799412048,0.263003970059107,False,True
SLC52A2,1.676569862385426,1.3754051433155015e-18,78.80643989071038,2.366863905325444,0.3465920920568596,-0.07329337409031081,0.08621466039404002,False,False
SLC29A2,1.6765650501947742,5.959823379780291e-13,37.85521275045537,2.366863905325444,0.059159983611353675,-0.17943179551890814,2.3472356000352093e-05,False,False
MYO10,1.6742800762972836,2.93734352263852e-16,29.350543169398904,13.017751479289942,0.2792798532204239,-0.0859012042163891,0.044234485230454805,False,False
TONSL,1.6730641014124683,4.8351254565023045e-15,17.750854826958108,3.5502958579881656,0.15153883969870668,-0.08745765661883888,0.04051551510708613,False,False
NR0B2,1.6669642649397154,0.0021882217124309803,2.594880510018215,1.3806706114398422,0.10012683437019869,-0.06631786970868515,0.12065154573716115,False,False
UBE2S,1.6650804679749416,2.036482811089056e-12,41.86813861566484,1.183431952662722,0.01481863627453552,-0.10476102414597094,0.014057321614042379,True,False
IRF7,1.6646293677441006,5.189027268904724e-13,70.30132932604735,1.5779092702169626,0.32497450361819663,0.1760753641476389,3.344715480458175e-05,False,True
SPINT2,1.661100577198133,2.709947480756109e-11,128.95419890710383,2.1696252465483234,0.2606008539479038,-0.0071469027960591935,0.8673088795009386,False,False
CYP4F11,1.65823915581957,0.0002943396425456112,8.156168306010928,5.719921104536489,0.26039394865790133,0.06599588359193592,0.12246903362165612,False,True
PRSS22,1.6542216415315503,1.945390356993224e-09,33.26148451730419,1.183431952662722,0.8761076561908318,0.01539670970806546,0.718880395398179,False,True
KCNJ15,1.652329388975639,1.486610721565357e-07,2.9644657559198544,1.9723865877712032,0.4797388719109835,0.048608833362291465,0.255530910078427,False,True
ABCG1,1.6485221494249895,1.169662876004089e-12,32.71393278688525,4.733727810650888,0.19647150395127638,0.10744043475512158,0.011769963030530538,False,True
TBC1D7,1.6470360158469277,1.209327429605379e-19,11.37836903460838,3.353057199211045,0.42740260826504517,-0.1420512367812453,0.0008446850797285164,False,False
ELF3,1.6464953402768359,1.0124783671973161e-11,107.28129289617486,2.366863905325444,0.09925156822252226,0.028374543568991342,0.5070391480732298,False,True
ANO9,1.6462430519127964,3.770190506069649e-14,19.441836612021856,5.128205128205128,0.7818490355373644,-0.061065193033602756,0.15303994720987427,False,False
NFE2L3,1.6447586343733245,2.5633256581615012e-08,18.115882331511838,4.339250493096647,0.2885883607474084,-0.0058003270711180265,0.8921395736528637,False,False
PROM2,1.6423388478024914,4.809981548713612e-09,44.081676867030964,4.142011834319527,0.37664606052149896,-0.06828113611887694,0.11002135499697209,False,False
ATP6V0A4,1.6414340410836297,1.6206274659861687e-09,2.9279533697632054,5.9171597633136095,0.5903022343629412,0.0826640710026798,0.052894585388847476,False,True
FA2H,1.6376717948719515,1.7108630132682315e-10,8.771326958105648,1.7751479289940828,0.9513816881421884,-0.07949438285259652,0.06269984359178676,False,False
NR2F6,1.6376671142043433,3.934867485522186e-16,182.3482573770492,1.183431952662722,0.15348663400849402,-0.0927351775503026,0.02981151911540308,False,False
NEUROG2,1.6362117293131015,0.004955369821169449,2.297498907103825,1.7751479289940828,0.7928451025142278,0.007342884777744554,0.8637052586890962,False,True
XRCC2,1.6353691392712058,3.2423197111966427e-15,6.092767941712203,2.1696252465483234,0.05201378599667603,0.013558439978042007,0.7512626549412594,False,True
SCNN1G,1.6338298465430032,0.000218650900220087,27.534777049180327,5.128205128205128,0.42730699046542164,0.015689306897971864,0.7137705148303739,False,True
HOXB6,1.6325439822443313,2.2171967560800524e-07,51.47356120218579,1.183431952662722,0.01388376474319558,-0.0034988632284312557,0.9348102245059351,True,False
ENO1,1.631139024667453,1.1556239149092835e-15,1144.369341712204,2.9585798816568047,0.6345652915190523,0.003872347986264464,0.9278695899730917,False,True
CA6,1.6307941555652603,6.360527741472837e-06,2.172989799635701,1.183431952662722,0.7557945837988361,0.00824034808415434,0.8472403479299133,False,True
OPRK1,1.6281708510407547,1.3438934076693864e-07,2.6717548269581055,4.339250493096647,0.05824961697122862,-0.1786579200501653,2.548408026345436e-05,False,False
USP18,1.6267063548450267,2.5515174460181394e-09,19.735873588342436,2.1696252465483234,0.025786567817123938,0.18755265953782171,9.69803406554858e-06,True,True
MAP2K6,1.6226612040066772,1.5248852639934473e-08,19.58338123861567,3.353057199211045,0.09380877700130055,-0.009598703318937855,0.8224481228492423,False,False
DLX2,1.6197249151382782,2.4801072496825208e-08,2.1716899817850637,1.9723865877712032,0.4971768106791701,-0.02195091499943969,0.6078002775783505,False,False
TRAIP,1.6195941609032634,1.941918773180713e-16,13.53724335154827,3.9447731755424074,0.02536578402145422,-0.08339276454868175,0.05083095974999449,True,False
MSI1,1.6189814712459016,1.209134570333969e-08,43.54076921675774,1.5779092702169626,0.547162883224428,-0.13381915360376534,0.0016752239595298336,False,False
SLC30A2,1.6178470556706552,8.358833026190663e-06,6.720296174863387,2.1696252465483234,0.019420863670389157,0.0001944660255923941,0.99637275006103,True,True
IL19,1.6159773032496714,2.443640260165744e-10,2.63254116575592,1.183431952662722,0.026424525687159806,0.027861279360471457,0.5147565651052576,True,True
OAS3,1.615468231751775,1.9420520303509527e-06,36.67945191256831,5.9171597633136095,0.00205687377098887,0.33015494776933424,1.9908314044664928e-15,True,True
B4GALT1,1.6132006270897365,1.4714197514722842e-08,376.0612799635702,1.3806706114398422,0.009555857931209064,0.07006523292032447,0.1010145312135381,True,True
MROH6,1.612257177696026,6.930830726725139e-07,17.667442258652095,3.353057199211045,0.015165197892965396,-0.05637767025969285,0.18716595553602552,True,False
TRIM17,1.611700907798149,0.0001856972794835487,9.051306010928961,3.155818540433925,0.07863802968121204,0.11365779368411894,0.007683731934004961,False,True
LAPTM4B,1.61057499136301,1.1464407173375615e-09,664.63654571949,1.183431952662722,0.19537992499164664,0.08541995278862576,0.04544098297639343,False,True
RASSF6,1.609663191904812,8.645051830080558e-09,8.375914936247723,2.1696252465483234,0.039454950439070754,0.05477719838484883,0.20001538915091013,True,True
KRT7,1.6093851788257307,1.405682370099878e-07,246.85480928961746,2.1696252465483234,0.006955362808934583,-0.04717968242917388,0.2697882694598264,True,False
COMP,1.6072952638451974,0.0018309109048559747,33.9092183970856,3.353057199211045,0.005852838778918773,0.0028962477522696552,0.9460190973936782,True,True
RHBDL1,1.605630514650685,8.715583123491848e-11,8.22097777777778,1.3806706114398422,0.7501506158954884,-0.18376335178571682,1.471909338250663e-05,False,False
SDS,1.6052665756256639,2.050384460401698e-13,6.623597996357013,1.7751479289940828,0.45235660032963,0.5763821969088995,6.431796391415806e-50,False,True
CKMT1A,1.6042708851293175,2.228744579770141e-10,4.409967941712204,2.7613412228796843,0.6727836856910858,-0.1113398638397104,0.009029037079263974,False,False
LLGL2,1.6026088199343604,9.744975342363493e-14,74.60717322404372,3.5502958579881656,0.6060333282607132,-0.057113362724650424,0.18146769011829258,False,False
WDR62,1.6018694079435707,5.749886844774844e-16,6.767851366120219,7.297830374753452,0.2357455058295569,0.018640225396238323,0.6629841420736126,False,True
BLM,1.6000657219000445,2.1519325928975328e-16,4.619866120218579,6.11439842209073,0.17491069120529473,0.02554904118755537,0.5502628815073887,False,True
COL17A1,1.5995228719758152,0.004781553182015373,5.755358287795993,8.678500986193294,0.46376788733569085,-0.03936917550715115,0.3572051202339217,False,False
SLC9A2,1.5992198711364844,6.157097280094152e-08,4.118257559198543,4.733727810650888,0.018139816547016383,-0.097323967108828,0.02257259345363668,True,False
GAPDH,1.5870547878413106,3.661659818688991e-15,3131.7963683060107,1.3806706114398422,0.33735632566844914,-0.08524198548848544,0.04589409730991785,False,False
NRCAM,1.5865954356793854,0.00023928513275639518,18.821136429872492,6.508875739644971,0.030904223593552375,0.026831145002737682,0.5304273011228936,True,True
SLC29A4,1.5864863326062397,1.272424681149817e-07,21.755811475409836,2.7613412228796843,0.7030862055082492,-0.07621069029793008,0.07439132891937629,False,False
FANCI,1.5808448692196215,1.9236718057730857e-15,9.56485209471767,7.495069033530571,0.24382899213162756,0.027339810477872338,0.5226592282328701,False,True
CYBA,1.5798837209507264,3.1974047002347033e-13,278.0349846994535,1.183431952662722,0.002816954626089815,0.16807314499548556,7.580524812747339e-05,True,True
ALDOA,1.5774340436445495,3.0090221952029697e-08,24.254929872495445,2.9585798816568047,0.8448166873575831,0.008075175592227167,0.8502658445213654,False,True
STXBP6,1.5756137283628115,1.5523221517253967e-08,27.770281056466303,2.7613412228796843,0.3056747017826019,-0.05765785170116868,0.17733379098406202,False,False
GALR2,1.5746613390015576,1.1736730144665588e-14,2.4388579234972676,1.183431952662722,0.4129923239186615,0.07109619841233171,0.096083122531917,False,True
IKBKE,1.574597006997244,1.9352348349625922e-16,19.582001092896174,5.325443786982249,0.9542742972338372,0.25455865342427514,1.4407058551879939e-09,False,True
H2BC5,1.5680958445962467,4.023496557435062e-11,97.04975737704918,1.7751479289940828,0.8900252133757184,0.028851480501765548,0.499922664040974,False,True
INAVA,1.5677876060079732,1.6277373502919265e-08,11.577693989071038,3.7475345167652856,0.0001688142447806347,0.1419877392203912,0.0008492783650799322,True,True
IL1R2,1.5668778234265028,3.169821614673827e-06,11.360984153005464,4.142011834319527,0.3092335352779463,0.24032786885245908,1.1840631982580964e-08,False,True
CENPK,1.566373212585273,1.6827691674634733e-13,6.44963242258652,1.3806706114398422,0.16834659243421246,0.05360608598851988,0.209816653326311,False,True
THEMIS2,1.5651982952051782,6.508074012076846e-10,23.268883424408013,4.142011834319527,0.02638758216211745,0.3177739640833482,2.397343810713779e-14,True,True
STXBP2,1.5644875009025045,9.870482888890117e-15,37.85672058287796,2.9585798816568047,0.23590107211511582,0.04029269601604172,0.3460293776818081,False,True
ESM1,1.5602544790766393,6.846500053033217e-10,16.760182877959927,1.3806706114398422,0.10692758816833663,-0.27582169459903694,4.8339148729580555e-11,False,False
GBP5,1.5601688008379528,0.0012163076988777116,7.645460655737707,4.930966469428008,0.0016611416244250955,0.6412019798536155,6.6516362417731675e-65,True,True
ARHGEF39,1.5587988273238098,2.08580546846176e-17,5.173536976320583,1.3806706114398422,0.20132030947112417,-0.11187192213879715,0.008702930291744638,False,False
TBX15,1.558495527600226,9.871097478418689e-12,2.938221675774135,3.9447731755424074,0.16146311558225157,-0.018639903105704556,0.6629896104241721,False,False
RTKN2,1.558069087082365,2.332060342049221e-15,4.500805828779599,4.339250493096647,0.8049994881698617,-0.057025975575763985,0.18213774380504053,False,False
CENPO,1.55281645651823,2.2869223513780933e-17,7.940847358834244,1.7751479289940828,0.011396578012850376,-0.000726264694200556,0.9864540533505679,True,False
TCN1,1.551749402666422,0.023596828535329604,10.986488524590163,2.9585798816568047,0.01448512121560644,0.1457024953419788,0.000616093922112317,True,True
FOXN4,1.550240971629397,0.005231051916142821,5.434367577413479,2.1696252465483234,0.5569585870424397,0.12961621487697256,0.0023428790134214115,False,True
SSC4D,1.5478243996552208,1.8367827068155867e-05,7.905101639344263,1.9723865877712032,0.004940160309547715,0.011764226601772437,0.78329634476481,True,True
KLRG2,1.546909694592099,1.3078750676116838e-08,2.8063417122040075,1.183431952662722,2.0641616814046622e-06,-0.09018111149702782,0.03464351447658866,True,False
ABHD11,1.5464929906092744,1.1003822922267612e-14,124.66344553734062,1.7751479289940828,0.1119654797834728,-0.040875659325255546,0.3390904581496317,False,False
H2AC11,1.545491609080091,1.6801011545408754e-11,4.153948633879781,1.9723865877712032,0.740840027407126,0.1693566032001196,6.664663800382312e-05,False,True
H3C8,1.5414250065230755,1.4952964987638978e-09,2.5767475409836065,1.5779092702169626,0.7696139417365846,0.10908935556614122,0.010531935720763635,False,True
EGFL6,1.5397149467450042,0.0008290530611632756,21.22522786885246,5.128205128205128,0.6722879248725439,-0.02854540378053601,0.5044836176149817,False,False
DMRT3,1.5380229075271126,0.001011840185077663,2.8506213114754093,1.9723865877712032,0.0005208307162491619,-0.07472467119703176,0.08023733231726402,True,False
GMIP,1.5348329834015897,1.9108850429680794e-18,28.58577850637523,5.325443786982249,0.05968089303522083,0.2479428967187733,3.898632170064593e-09,False,True
LPAR2,1.532939081135297,1.7083026382725248e-13,42.57561366120219,3.9447731755424074,0.42424293640871147,-0.008629165896127727,0.8401272306859272,False,False
GRHL1,1.5318405939772806,8.993539087347412e-14,4.765079963570128,5.522682445759369,0.09505941805351056,0.024040452387945513,0.5740593525348062,False,True
GPR35,1.5318175671513206,6.3043792409607795e-06,8.42682349726776,1.3806706114398422,0.5366950511781745,0.06516623934086252,0.12725038251466875,False,True
ENC1,1.5305168609412707,2.8146785399661714e-08,39.46393442622951,3.7475345167652856,0.050781640924285,-0.0592660843205297,0.16553241118216946,False,False
IDH1,1.5290428904943276,2.4144612188175036e-11,116.59027759562841,3.353057199211045,0.21506534725292548,0.02391792806462244,0.576013193329297,False,True
GPT2,1.5289420067637671,3.6823473875207664e-14,52.604534061930785,2.1696252465483234,0.4480001572260772,-0.05937530141670384,0.16475286625964305,False,False
KNSTRN,1.5287782066323405,1.35238254723854e-15,22.676699453551915,1.9723865877712032,0.06770712810227106,-0.10737469223768134,0.0118218871612842,False,False
EXOSC4,1.5263560699581271,4.920576887431143e-17,105.23571530054645,1.183431952662722,0.5140304325498642,-0.13863841236343333,0.0011270037755591025,False,False
