sample_id,subtype,TMB,immune_score,CD274,PDCD1,CTLA4,LAG3,HAVCR2,TIGIT,IDO1,VTCN1,CD276,PDCD1LG2,CD8 T_score,Treg_score,Cytotoxic_score,NK_score,B cell_score,Macrophage_score,DC_score,Neutrophil_score
TCGA-D1-A0ZR-01A,IS2,1.2894736842105263,2.355062423083444,1.6247,0.5063,0.4253,0.5956,2.2668,0.2988,2.7832,276.6112,163.8875,0.2495,1.1698157330624148,1.4660047851521831,1.4724949008673256,0.7739626652379352,1.5090403601740714,1.0024793914993846,1.5545499248313093,2.4333563509201155
TCGA-BS-A0V8-01A,IS2,1.868421052631579,2.1612222049891763,0.2397,0.8921,0.8282,5.1552,3.1268,0.4526,58.1805,90.0712,15.1413,0.2834,1.8163018818149435,0.9530041810564654,1.8157378462621396,0.9822881955968216,1.382735199457443,0.7174120782276988,1.3681606815742917,2.2937469583426764
TCGA-BS-A0VI-01A,IS2,7.0,2.030779875262388,0.5995,3.8048,0.4603,2.8687,1.6253,0.1132,9.4887,46.0782,42.7645,0.8506,0.8029783024524697,0.8044309664840883,1.555349041181611,0.7185981011111806,0.29009145730730146,0.5900629727261901,0.8621766347133151,2.6242169085482425
TCGA-EO-A22Y-01A,IS2,1.105263157894737,2.370711927204263,0.4465,0.6924,1.1428,2.0756,5.4962,0.7152,16.9804,227.5515,134.8202,0.5028,2.210937802043169,1.3156987089186656,2.0947845795601396,0.7627241296997018,1.1971945209387203,1.538703887919138,1.4432630975076661,1.4312635748409483
TCGA-EO-A2CG-01A,IS2,0.8157894736842105,2.304227960563145,0.6325,1.2953,0.6622,2.8598,2.5003,0.9307,22.4148,43.4636,65.5781,0.9712,2.080320464668281,1.4137259907014927,2.0940216103156475,1.2361112587282108,1.3624960664034418,1.160389574289871,1.5246874085802204,1.5900017560805386
TCGA-EY-A1GQ-01A,IS2,11.131578947368421,1.8968424051347221,0.246,0.6134,0.687,1.8941,2.8891,0.4978,9.2196,12.2932,42.8562,0.2267,1.0236557328840872,0.8562377880109859,1.1112609990459787,0.5872390425629525,0.6146933182576766,0.6099616571552438,0.9673870408747696,1.4065408055121613
TCGA-DI-A0WH-01A,IS2,13.631578947368421,2.197525856993887,0.729,0.7879,0.579,3.6492,1.9289,1.2545,25.4893,6.8908,29.441,0.467,2.003961529437222,1.0340947807485317,2.418824937580525,1.2254510423457357,0.45147390365732415,0.5092911334942419,0.7447609437677907,2.6427619141016048
TCGA-EY-A1GT-01A,IS2,1.7105263157894737,2.418289890723703,1.0884,0.4874,0.1194,2.0902,2.6648,0.2936,3.5161,106.3964,131.6434,0.7354,0.8618195047044319,1.4238252862011738,1.6296864898664827,0.9857297746303582,0.3550285981559947,1.0307304386525311,1.022387472372426,4.084957938047581
TCGA-BK-A4ZD-01A,IS2,1.5263157894736843,1.7517892159398523,0.3037,0.1983,0.4129,0.5953,1.5212,0.1621,2.6973,6.7314,28.2845,0.3633,0.4587961065554157,1.7724652070714633,0.6336849777100991,0.347475168729912,2.061702566389752,1.0974849957101844,0.5805683164289293,0.8480964118436943
TCGA-BG-A0VT-01A,IS2,0.7368421052631579,2.342365740647031,0.8278,7.4198,8.7153,1.7871,2.8231,0.5752,23.604,51.1297,43.2695,0.7203,2.012944202043871,1.4861922859771235,2.5013566156861358,0.9655198941010771,0.572510046413872,0.9018155673258037,0.7332857492116245,1.5917476799284387
TCGA-EY-A547-01A,IS2,3.6578947368421053,1.9471518094798308,0.5646,3.5946,0.3312,3.3309,2.6476,0.1481,2.4935,4.6186,57.8681,0.3709,0.6990535364590126,0.7685576161060649,1.9453830208628804,1.0090037656904556,0.6851526934113252,1.088096800414392,1.4646285815059548,1.0864412032930602
TCGA-EY-A3L3-01A,IS2,1.1578947368421053,2.1675168620003458,1.0185,1.392,0.6366,2.7382,1.9388,1.3738,2.2317,9.7398,47.8698,0.3201,2.147794266618352,1.0917025483445846,2.3998272144105814,1.1649335184142042,0.5019021234855098,0.8906013119004997,0.3705763256266449,0.7847118886283199
TCGA-BG-A0W1-01A,IS2,1.5263157894736843,2.3289700445962778,0.6294,0.6165,0.2517,2.8203,5.7692,0.3891,3.4594,14.9842,54.8509,0.3987,0.7011247647506993,1.192534611782625,1.5151958262582919,1.3466425713681809,0.541756744056033,1.0511881248461237,1.1555155731243247,1.6220174655343291
TCGA-D1-A168-01A,IS2,1.236842105263158,1.9091609572176529,1.3005,0.5925,0.3484,1.0571,1.2765,0.1632,8.9409,42.1541,155.7038,0.4598,0.32337992308079494,1.2245572367319009,0.6336858419806554,0.4173502094440513,0.7251884928613767,0.6873902560775694,0.7319364117068977,3.682489742486377
TCGA-BG-A0YU-01A,IS2,0.47368421052631576,2.195936950486748,0.6954,0.9288,1.6383,1.9545,2.6681,0.6395,2.9037,34.1461,89.7719,0.2136,1.7553254678128494,1.806346988444453,1.7693595693329294,0.877860335872836,1.2672199399464386,0.8792107366301206,0.9175382923201184,0.901008099185387
TCGA-D1-A165-01A,IS2,1.4210526315789473,2.2706798650379345,1.0318,0.652,0.3834,1.2081,3.065,0.2694,14.4653,104.4368,182.6535,0.1687,1.120245110269884,1.3262127951377736,1.6399172470532577,0.6867273882849322,1.5656932738792475,1.017246262477004,1.012413075520724,2.18401548115509
TCGA-DI-A2QY-01A,IS2,2.1578947368421053,1.9582830255806296,0.1983,0.6992,0.4314,2.2034,1.1665,0.5349,24.0997,326.6919,50.122,0.5582,1.10511264785089,1.0481851396434732,1.4997910621706416,1.0888739239966498,0.6229686369424651,0.4441103410944572,0.6223547401473344,0.891520070198823
TCGA-E6-A1LX-01A,IS2,284.8157894736842,2.068798466366187,0.3385,3.4485,1.1697,4.8237,2.4246,1.3014,3.0302,233.8027,70.955,0.4003,1.7914490038221886,1.1074724633029285,2.625802291362319,1.2542200337788807,1.8303674784787942,0.6639963359545616,0.9510018998067344,1.770394026221103
TCGA-EY-A1H0-01A,IS2,8.473684210526315,2.1222108100868264,1.2409,1.4796,0.5696,2.3207,1.587,0.5094,6.4811,67.1034,98.2003,0.1367,0.9454915890954408,1.3950932029601324,2.0017926455461046,0.8497199861610714,1.7907162955670113,0.3580592778040814,1.46326023449561,1.273468772237542
TCGA-BG-A220-01A,IS2,18.736842105263158,2.14026022662582,0.2694,0.0,0.1293,3.803,2.886,0.0909,5.6326,182.0531,111.5283,0.1138,0.4670249814702544,1.386246696036845,1.5634393780803018,0.8195082230709236,0.49276067817450725,1.0864221984429072,0.9523162297762326,2.0635401829996134
TCGA-BG-A2AD-01A,IS2,,1.7521775667462913,0.1196,0.3515,0.2871,4.3017,2.0655,0.242,1.7259,24.1091,260.6667,0.5557,0.5521198134612121,1.4910054059798956,1.1272250723731387,0.6519581705756629,0.5729256495107543,0.8216423084360921,0.5370392386886371,0.49322860972609844
TCGA-BG-A3PP-01A,IS2,,2.3665738032251085,0.588,0.9599,1.3545,10.5127,6.0414,1.0443,188.6686,326.1962,61.8795,1.4236,1.0374877857351057,1.773974837195767,1.6362105514628573,0.8937662110518477,0.962993890943301,1.3726024790665117,0.9229610717778474,1.518135847106704
TCGA-EY-A1GX-01A,IS2,1.6578947368421053,1.419843915148096,0.4263,0.0539,0.0528,2.2552,0.51,0.0464,15.5639,237.5682,44.681,0.302,0.08373666936270359,0.7164328169046645,1.03245154032511,0.2898791130750645,0.7701086887056405,0.23802489150640768,0.3337078863437411,1.0303581928759857
TCGA-EY-A1GW-01A,IS2,1.2105263157894737,1.7015757474494948,0.5622,0.2132,0.2785,1.1459,1.4613,0.1835,9.4414,91.1937,25.0345,0.1225,0.48010305851097645,0.9962640193374529,1.1069360507588892,0.6832829919320633,1.1157095601896772,0.36982384577847477,0.5739373169411053,2.053215684905957
TCGA-BK-A0CC-01A,IS2,0.8421052631578947,2.1694483828016646,2.5493,1.1636,0.6176,0.7319,6.046,0.2671,1.5741,76.7506,99.2439,1.505,0.5099497795093703,1.51655937737036,1.336002737819428,0.7536745929419175,0.7528361947696812,1.9992089670364575,1.7570870564884942,4.516635939802486
TCGA-BK-A13C-01A,IS2,1.0526315789473684,2.242891011631693,0.5796,0.2271,0.3709,0.6752,5.6829,0.3909,7.281,5.9254,54.3469,0.8485,0.49589057231324496,1.6630198682602426,1.0065197644465576,0.5365662010240246,0.7226507109636321,1.3482323109578764,0.6602222376382306,1.1154619920675792
TCGA-D1-A0ZZ-01A,IS2,1.5,1.9461768987524415,0.3668,4.2512,0.2347,1.2326,0.86,0.3298,2.3039,394.9316,57.0999,0.3098,0.374791602385634,2.001739974531595,1.1161552650771243,0.8992372756723515,0.6470409919786868,0.7704029064207397,0.5651420448343221,0.8726240281999269
TCGA-D1-A17Q-01A,IS2,142.21052631578948,2.1439519799011473,0.8505,1.4098,1.7582,1.8907,2.3846,0.6398,3.891,105.0318,265.2692,0.3315,1.3297466645123803,2.020680673146863,1.9248513339152176,1.1288351697613166,0.46138514364459177,1.0001483924518375,0.5137650409231408,0.8111995058766707
TCGA-SL-A6JA-01A,IS2,18.342105263157894,1.9488019907091287,0.2623,0.7844,0.6361,2.9511,2.2251,0.3352,23.7911,49.1135,98.9881,0.2799,0.7477298846301597,1.1345239520160224,1.4382846806432443,0.7988711343183506,1.1794065579738622,0.6724909715437838,0.6516214060010661,2.68775183216257
TCGA-AP-A0LD-01A,IS2,12.026315789473685,2.3497953938018665,0.9583,3.3993,1.1435,13.9258,1.4243,1.048,133.5707,2.9524,84.0159,0.6562,1.4731546928375985,1.0355957768475759,2.2316483469622055,1.139287361135067,0.47495184131051876,0.24778002252213782,0.7692327592918293,0.7615842605685081
TCGA-AX-A1CR-01A,IS2,1.0526315789473684,2.2990843138700594,0.7997,0.5657,0.0426,2.2693,4.6023,0.1948,53.84,168.1822,15.5303,0.3752,1.214034908732159,0.7503127072921512,1.6072249549183333,1.0838092506090409,0.8973905278949607,1.2442144591045192,0.8610310990118717,1.4476444111062599
TCGA-AX-A2H7-01A,IS2,1.894736842105263,2.2026340940614184,0.7327,0.7489,0.5504,2.1412,3.3817,0.6661,6.0407,138.5641,76.9407,0.4843,1.1043126883634098,1.3406187793924973,1.5806727602232455,1.1601508777184006,1.356695755748652,0.7691640007925195,1.1921419524847052,1.548220856878827
TCGA-AX-A2HC-01A,IS2,306.7894736842105,1.8538281751989851,0.5468,0.0,0.247,4.3667,4.0724,0.1952,1.3637,0.1309,206.6959,0.5433,0.39111466624331426,1.8069102162198878,0.9056796839650832,0.6368592796747171,0.8315236098367059,1.4037297975076666,0.8943748178250396,0.8033133998938298
TCGA-AP-A1DP-01A,IS2,10.81578947368421,2.3725846746653088,1.0887,0.5332,0.4354,1.6464,4.2932,0.2448,57.7531,75.4752,39.3637,0.8429,1.1897961066075646,2.1347409040006124,1.5581897389376382,1.039577418918331,1.7471481219288905,0.5503252734546363,1.850170282860926,1.9549099406992478
TCGA-AP-A1DO-01A,IS2,13.5,2.2020472419108783,1.2623,7.025,1.542,10.1037,2.8986,2.2444,18.0088,4.9835,45.21,0.3877,2.498006771357341,0.9712065706357631,3.5505947797510227,1.614592364829639,0.7144897511101663,0.24525867820955094,1.1739742326055036,1.7229546434661678
TCGA-AX-A2HH-01A,IS2,0.868421052631579,1.9328820597966032,0.9709,0.2579,0.0,1.3937,1.0524,0.0555,54.7147,27.8053,125.428,0.3336,0.5254708849243366,1.5436682138452802,0.9669704611570179,0.3607190001220099,0.25392579700164875,0.6091409015098848,0.7938640598815885,4.2664210593548
TCGA-AP-A1DM-01A,IS2,8.68421052631579,2.3485245197870372,0.5608,7.575,1.9832,12.5781,2.8314,2.3889,7.4743,58.9664,92.8787,1.0969,2.30063808376202,1.7570786338576638,3.7004248840224063,1.547863189077189,1.309949860556557,0.48159323006046867,1.0125261269358752,1.3921960929501696
TCGA-A5-A0GV-01A,IS2,1.0263157894736843,1.8361932730088337,0.4557,0.744,0.3888,1.1912,1.1981,0.0854,33.0989,139.8799,61.6611,0.2138,2.9926370366847306,1.3152539161650545,1.0475473886678082,0.7734821193522737,0.36780195466695825,0.5107050341914409,0.49478464366976993,2.1927522091880394
TCGA-AX-A3FW-01A,IS2,1.0526315789473684,1.9825214416498367,0.7072,0.2653,1.1554,1.9014,1.6743,0.5886,49.6406,14.9894,24.5369,0.4321,0.830169892401036,1.2530831646153329,1.2342650720750559,0.46497406747552017,0.6120505728940043,0.607050636171489,0.686629081436115,0.5747078283106459
TCGA-AX-A3FX-01A,IS2,1.1578947368421053,2.2807394745195686,0.4959,0.5449,1.9038,4.8611,2.7843,1.0767,19.714,36.8812,16.1051,0.3473,1.0331445209936057,1.2331412783679427,1.8317800459823845,0.7775195824810741,2.542313648536083,0.700601079448406,1.2964793443029736,1.5138635718044482
TCGA-AX-A3FZ-01A,IS2,0.868421052631579,1.5784869115018587,0.1942,0.1775,0.0249,1.2355,2.0199,0.1222,0.2592,0.0176,69.6616,0.4592,0.5846934167680359,1.3769994187831471,0.501169621960988,0.28019152042912426,0.28833512687463353,1.9491698518112193,0.6875797873912816,0.5636999579599212
TCGA-AP-A0LT-01A,IS2,16.55263157894737,2.268124394943435,0.7753,8.2271,1.8604,6.6441,3.6359,2.157,6.3919,176.5942,94.5326,0.7639,2.515262655763016,1.2858219855857194,3.0306041459942157,1.3028766720614389,0.7417225940336957,0.7749000818207264,0.8829146534175005,1.804917631598088
TCGA-AX-A3G4-01A,IS2,0.8947368421052632,2.202558118776348,0.5538,0.7891,0.2577,3.6322,2.3826,0.5207,18.7381,124.7228,84.9031,1.2757,1.0700472691929142,1.0205947355259974,1.278407080562399,0.7191469695367894,1.3597509114868556,0.6518669136019621,0.9925543158484273,1.7310459635607867
TCGA-AP-A0LS-01A,IS2,10.31578947368421,2.345677015170508,1.0294,5.6968,2.9641,9.79,5.0029,2.3952,42.2511,105.2995,45.0876,1.5649,2.194006578969724,1.7210587631858774,3.9173948951402338,1.5057416951715101,1.7006922247784795,1.0324332941899312,0.8758333000977565,1.1383990677331124
TCGA-AP-A0LO-01A,IS2,0.6578947368421053,2.130549917223696,0.6052,1.8828,0.7517,1.3877,3.0048,0.5042,10.4812,45.7493,41.1331,0.3608,1.0581650897544155,0.7119949503121384,1.3121565567764715,1.0211439707075403,0.9226479723085667,0.6442020244649461,0.9678034579748094,1.059676212712551
TCGA-AP-A1DR-01A,IS2,17.526315789473685,2.4756727322130914,0.5256,6.1776,1.2611,8.1248,4.4113,1.8388,24.9536,291.9084,104.5673,0.9433,2.173663148392437,1.374538740976958,3.3473105592625316,1.6042138632995295,0.9081552554497964,0.8767864343681113,0.954068013308814,2.475330023887153
TCGA-AX-A3G8-01A,IS2,19.263157894736842,1.9689839029695568,0.2057,0.465,0.3038,2.4887,0.769,0.4055,35.6144,41.6611,79.6366,0.0802,0.4619719760512804,0.7830018823770019,1.9593884387839484,0.7824049828783691,0.2344105294295786,0.35087211833727167,0.5089417450211335,4.67416263879453
TCGA-AX-A1CN-01A,IS2,0.6842105263157895,2.297947661284584,1.0304,0.757,22.1293,1.1687,3.4182,0.1955,13.5771,9.6141,121.8573,0.5439,2.478976015117468,2.2133765796223845,1.9902398046602507,0.6769999178773402,0.8328180122369376,0.9556662761612099,1.44153702961987,1.2693884784358604
TCGA-AX-A1CK-01A,IS2,1.131578947368421,1.6434670281343635,0.3096,0.7582,0.4458,1.9075,0.396,0.0522,33.6991,14.5661,27.2805,0.1307,1.967598286227707,0.8066901112146838,1.3026480483241352,0.5076554897827507,0.9715875876944633,0.19293521868438204,0.5816730909145083,0.8353382084556501
TCGA-AJ-A2QO-01A,IS2,26.973684210526315,2.481104799311329,0.7511,2.4435,1.2101,3.4616,4.7001,1.1759,10.6308,312.5618,56.7151,1.3593,1.4698248176945343,1.7463917840314636,3.0620073792208884,1.2730820988948388,1.5871550070295364,1.5020087740280814,0.8204882563029318,2.9076044156911203
TCGA-AX-A064-01A,IS2,6.868421052631579,2.0517620628050315,0.187,0.2198,0.3589,1.0053,3.5867,0.0757,0.8808,61.4526,37.9112,0.4421,0.8892118282607661,0.9409580557203997,1.1956614398411252,0.937236143177328,0.5364171084963844,0.9229244861808441,1.2696894494882143,3.1502625329201237
TCGA-AX-A062-01A,IS2,0.6578947368421053,1.9975069549872437,0.7537,4.2023,0.6678,2.5718,2.4469,0.0391,18.1629,42.2514,36.7111,0.7834,1.2555781730162974,1.3830548646579546,1.547740550058781,0.7618304937723197,0.2917169669828848,1.0170804761184025,1.0042032193674169,1.7337455521914962
TCGA-AX-A1C4-01A,IS2,20.81578947368421,1.6859489424666456,0.6838,0.0638,0.1875,1.8821,0.9161,0.2635,6.6725,40.167,161.9877,0.385,0.6415241743215956,1.4020061351763535,1.422316856296125,0.6961734657197226,0.5257686556387587,0.6396483698150076,0.26382768647247284,0.2970099207259909
TCGA-AX-A060-01A,IS2,,1.6583886563956567,0.1369,0.1341,0.0438,0.2761,0.7297,0.1231,2.4459,96.3227,106.5955,0.3469,0.830594007932612,0.8113535247939446,0.5421342256853021,0.48817574580095624,0.48299771971175626,0.4219137087310223,0.4663233903976617,2.9433985902655846
TCGA-AX-A1C7-01A,IS2,1.0526315789473684,2.057566155609861,0.3235,2.2496,0.031,2.5656,2.0065,0.0327,5.2957,18.3724,130.6569,0.6011,0.15123003493661935,0.4043664645416121,1.2296187874113986,0.8415820886676556,1.3650316567579492,0.7221579474667857,0.3603976024902489,1.691833878094422
TCGA-AX-A1C8-01A,IS2,1.6842105263157894,2.1073240977420826,0.3671,1.2841,0.302,3.4189,4.1583,0.1768,3.366,34.4451,56.6855,0.1772,0.7355845301895325,1.0048437227969498,1.5597532950048663,0.8826737738652926,0.342094171727531,0.803603515768469,0.8000532620101268,2.4089723176480553
TCGA-AX-A05Y-01A,IS2,4.605263157894737,2.1207772555503586,0.7141,0.6994,0.1582,0.5169,1.4051,0.1667,3.5258,73.7266,170.7008,0.1856,1.8701498911748777,0.9150289265737976,0.4936020279809739,0.6212998855659413,1.0278957086593818,0.6554069015095331,1.0754743378955376,0.8251952503838154
TCGA-AX-A05W-01A,IS2,1.5789473684210527,2.2517804493867097,0.8633,0.6208,0.2727,2.2917,6.1917,0.4054,11.4679,28.4163,23.7898,0.6461,0.6293000797859492,0.8301508342951945,2.3179029552671766,1.1010989337023496,1.4765568738685821,0.746115636023227,1.3113736971507193,3.3833044623345976
TCGA-AX-A05U-01A,IS2,0.6842105263157895,2.232090298769331,0.5563,0.2972,0.6795,0.5438,5.1093,0.1705,10.4225,62.1763,217.9662,0.6833,1.2384957933051408,1.3649057813824068,1.5063946724382167,0.6058441349810938,0.7059596858853383,1.4506032160456854,1.071859504798759,1.44692922635861
TCGA-AP-A3K1-01A,IS2,,1.9147646934115683,0.5068,0.2874,0.4608,1.219,2.5414,0.2249,12.8168,131.4526,43.3827,0.6308,0.46370702328836777,1.187443935417025,2.1652404645872663,1.2317172027668692,0.2230754169332018,0.8022379892245857,1.233671967211382,2.097307236379049
TCGA-AP-A1E4-01A,IS2,0.5,1.7027092470147447,0.2219,0.2174,0.213,11.3861,0.9461,0.0748,22.0429,3.2126,78.0805,0.3749,0.2484784077405382,1.440657589457645,0.7186967334636452,0.7492656015299463,1.8793747857582612,0.5680856264918087,0.7033848019207591,0.6764127459654806
TCGA-AX-A1CE-01A,IS2,266.44736842105266,2.1946288489581387,0.3855,4.9722,1.4185,4.8802,4.7665,1.3434,6.3948,793.4652,54.0979,1.6823,1.8900160428567414,1.280551866762621,2.4590776453701775,1.7335487570639367,0.537074438823566,1.2739384372141105,0.8897876403945485,1.3810653440769853
TCGA-AP-A1DV-01A,IS2,279.2631578947368,2.3217463798601963,0.6909,3.1942,2.3873,10.0304,3.8526,3.0009,2.9945,74.4109,51.6907,0.4201,2.034104540625316,1.887987052797311,3.334338651319143,1.5796183369161092,1.596593526938573,0.8175236632849124,0.8577735903447364,1.4823712703893808
TCGA-AX-A1CI-01A,IS2,0.8157894736842105,1.6960403247739508,0.7038,7.7878,1.7892,1.0739,1.192,0.2053,7.4823,16.2369,28.3362,0.0964,1.1838920267384867,0.9609920313373671,1.1682970234202967,0.6173153016621562,1.1783910600557659,0.2730527458661461,0.9605406325377533,0.7482269502195241
TCGA-A5-A1OH-01A,IS2,,1.9720751505112029,0.1927,1.2942,0.8983,3.3673,2.6757,1.9308,6.8732,4.8566,96.9828,0.4417,1.868857434407651,0.8933453274270519,1.2863372573380711,0.7173362936956663,1.2486022721250192,1.1677022421845247,1.1545218898685223,0.9616759949446987
TCGA-AP-A0LL-01A,IS2,1.105263157894737,1.7903378139148358,0.5199,17.9018,2.2263,2.4461,1.381,0.1483,8.2898,20.5429,14.6248,0.1689,1.3550978468251749,0.719471413495245,2.329862332115701,0.7622408726700217,0.437708719142712,0.23958646317012308,0.7541476859520225,0.7705148777805461
TCGA-AX-A3FV-01A,IS2,1.9210526315789473,2.192126624811064,29.456,7.8564,0.3717,2.4538,2.4761,0.2052,0.8469,2.6087,23.2753,42.9345,1.057630509459112,1.4288546588463567,2.0976385708526095,0.9765495525492927,0.46479407101414383,1.1051487860632727,1.825043217416108,3.644061937411358
TCGA-AP-A05H-01A,IS2,1.631578947368421,1.8841097733016938,0.1166,0.3046,0.0,2.8737,1.044,0.1049,8.9726,43.8357,139.4032,0.0657,1.013556751283446,0.6614973537307441,1.045702113343212,0.6676166427507149,0.6394467960251619,0.4315080243183786,0.3443632395636581,2.2046321096763326
TCGA-AP-A05A-01A,IS2,1.605263157894737,1.5694197540477155,0.3463,0.5815,0.0,4.9876,0.8858,0.2336,47.8356,72.0397,67.8788,0.1671,0.23483881490859454,0.7154269782494365,1.045406611632587,0.3257674498697469,0.3601503851969447,0.22267587365420569,0.6306395457496288,2.215485632132778
TCGA-AJ-A3NG-01A,IS2,1.6842105263157894,2.3212365334578697,1.0181,0.4986,0.9197,3.6426,2.9104,0.8886,18.7434,153.9287,79.6659,1.138,0.8735945348507994,2.131265184911838,1.722312568455001,0.6907496458521729,1.332281690282833,1.7917955361273534,1.1560973268968249,2.888420680098502
TCGA-A5-A0GM-01A,IS2,0.9473684210526315,2.1118976557662608,0.316,0.7737,0.2527,1.3804,1.8521,0.3019,2.5739,23.4052,51.162,0.3113,1.614235165152858,0.9771507992036105,1.608629388619679,0.8831142526863835,0.7943963689604535,0.45068018587403996,0.9990298687476051,1.7628668634385034
TCGA-AP-A05J-01A,IS2,1.0789473684210527,1.7016778849429692,0.2053,0.2513,0.1478,0.7588,0.8532,0.1211,0.8159,136.3611,87.7732,0.1734,0.5810407515461348,1.079632715517951,0.8144337239489653,0.7716393718470571,0.47008874411165275,0.3339414389866717,0.43663353179820896,1.5878295685330597
TCGA-AP-A05N-01A,IS2,6.552631578947368,2.321146481068371,0.7467,3.5108,0.3823,1.3384,2.8651,0.235,10.0845,33.5773,73.3036,1.0091,2.7390227813975696,1.6742218378479672,1.7064364180832587,0.8507646631927331,1.426585822053602,0.879319794259734,1.0303962679691936,2.0400272592062314
TCGA-AJ-A3OL-01A,IS2,7.394736842105263,2.139123885335268,0.7897,0.1547,0.0758,3.5826,1.8432,0.1198,331.7422,168.3596,130.4207,0.4669,0.8708609503834375,1.5231210011056844,0.6820545585053268,0.31358052959237487,0.40593144355616423,0.6519146402611716,0.545606533914754,3.134446955088921
TCGA-B5-A0K4-01A,IS2,1.263157894736842,1.9796280143583884,0.3654,0.5857,0.1913,0.6698,1.5294,0.4929,18.6613,1.2622,49.9832,0.4489,0.5981771429771593,0.9236506212092648,1.3928887135183396,0.8558985905727493,0.5780970822806127,0.6897706994135809,0.6119077796454929,1.052764228005791
TCGA-AP-A0L8-01A,IS2,1.368421052631579,2.0121881805380384,0.444,0.8698,0.3551,5.1728,4.4483,0.5241,1.5688,225.8673,110.6041,0.5,2.992016314396606,1.0748500202260536,1.502129776840637,0.7469029806446064,1.8265610861315453,0.6816223593070578,1.0023231030588589,0.8129672503816816
TCGA-5S-A9Q8-01A,IS2,1.263157894736842,2.3548329364263623,2.3422,26.0548,15.8165,4.554,2.1931,0.4231,99.4531,7.7194,33.6607,0.2119,1.971373131887289,1.5125625368373334,2.808040140337763,1.0943366008409834,0.08771499472360578,0.6214666796622748,1.9534148791913066,2.2178550929229592
TCGA-AP-A054-01A,IS2,28.13157894736842,2.4330776699259644,2.9344,6.3365,1.1522,14.5681,5.3736,2.0016,14.1777,7.3312,115.0955,0.6759,1.8845725125175343,1.5321969093400618,3.356692642779359,1.6012826830317541,1.006403913466885,0.5023197825073148,1.2019341480472256,1.5204351171173769
TCGA-AP-A0LE-01A,IS2,13.5,2.0027888973758925,0.7188,4.8443,1.2695,8.8127,2.4271,0.8145,7.4503,8.8971,56.5611,0.7285,1.8187227065079274,1.2674945559506723,2.318168368480162,1.1259394758295405,0.7498277954697947,0.4044431492449516,1.1901521063113525,0.9727482964027993
TCGA-B5-A0K1-01A,IS2,1.105263157894737,2.2805058489757046,1.1875,0.3323,0.5699,1.7103,2.8748,0.286,17.3322,236.094,149.1148,0.2865,0.7154217533400121,1.885942315771083,1.639155223438598,0.9059925455054942,1.2449157657532086,1.3447101884292831,0.963546289529353,2.315426170716142
TCGA-A5-A0GH-01A,IS2,11.394736842105264,2.256221512322735,0.734,3.0065,1.7292,8.0278,3.6696,1.5751,3.9293,1.4036,141.1802,0.8453,2.865271265386516,1.7048898349526773,3.1042901526549875,1.3755028508923015,1.5640840895986645,0.756399427893962,1.0147121195701934,0.46495772471352653
TCGA-AX-A3G9-01A,IS2,15.789473684210526,1.7658267019602925,0.4301,1.133,0.7117,2.6712,1.5742,0.9301,10.0775,40.3511,49.3398,0.3006,1.5353113204513038,1.1996989087539884,2.0407573980482874,0.8462578221825601,0.4159432647657733,0.4583270850770542,1.1572660312137615,0.6683517075498296
TCGA-A5-A0GB-01A,IS2,16.789473684210527,2.250246649762702,0.6803,3.8244,2.2145,8.9067,4.1992,2.7131,4.0411,5.1383,92.3865,1.1492,2.4226388363051514,1.9577395279364918,3.709796446800097,1.532138624776898,0.5964952104268155,0.9799525756287447,0.48463431151476577,1.1697699973391926
TCGA-AP-A0LG-01A,IS2,10.421052631578947,2.2950784531102624,0.7776,1.0881,3.7674,0.6969,2.3679,0.3496,39.0757,195.987,167.7106,0.6255,2.5253881474433437,1.31839029671972,1.656360568772092,0.8287291757020105,0.6251314402268339,0.6712897314247499,1.2312046748682288,1.4035204264226626
TCGA-B5-A0JN-01A,IS2,3.0526315789473686,2.1580534290578326,0.5585,0.2617,0.4429,3.346,2.2828,0.2129,51.3247,849.0702,80.5711,0.4922,0.6587424806264353,1.2745525421914463,2.446335549460906,0.9834452746849384,0.587571959788511,0.732630779812644,0.5310504524056534,1.323274596819486
TCGA-AJ-A3EM-01A,IS2,1.0263157894736843,1.9374656130218937,0.3667,0.1026,0.0,1.479,1.3625,0.0471,6.4174,34.9591,63.7862,0.177,0.5961613602075855,1.292478883202547,0.856495883371525,0.4331488309990303,0.8261209949859415,0.7361310490243916,0.5240885214807096,0.3665699672273759
TCGA-AJ-A3I9-01A,IS2,0.6052631578947368,2.1126842981779412,0.6276,0.3688,0.9637,2.4886,6.0196,0.582,9.5899,95.8765,56.091,1.0335,0.7768801294016268,1.508917744262898,1.6094394492336637,0.5888957359221503,0.8962865808856456,1.3699959000606745,0.8366772154261137,0.7356599964557233
TCGA-EO-A22T-01A,IS3,24.236842105263158,3.570032887089658,4.0128,6.8783,4.4934,19.1491,12.6593,6.1119,29.2621,102.744,87.5291,5.6484,3.013081865173807,2.800018517849656,4.439220032320203,2.33007541467441,2.9480305323237914,2.4187657173287795,1.7438629669797026,2.103831497902938
TCGA-D1-A0ZO-01A,IS3,14.842105263157896,3.377698289858261,3.7018,5.9796,3.3661,7.5952,5.8558,5.1247,38.8563,51.3842,63.0725,2.194,2.4752369690469065,2.679577266958766,3.167356440605391,1.416567708869551,2.170115229220201,1.3474813204471374,1.839568714280319,1.4324913184268422
