gene,log2FC,mean_tumor_tpm,mean_normal_tpm,pvalue,FDR
FHL1,-4.460390483223698,11.019570673952641,263.6063628571428,1.2979774424770102e-22,7.731116737793864e-20
MYOZ2,-1.2615430675390684,0.08617340619307833,1.6041228571428567,5.597185975514308e-23,7.731116737793864e-20
SLC24A3,-3.4236582779301594,5.723339890710382,71.14544285714285,8.797687462256009e-23,7.731116737793864e-20
CBX7,-3.273918607422801,5.2623444444444445,59.57377714285715,6.599238445440819e-23,7.731116737793864e-20
CAMK2A,-2.2585063903109615,0.15379417122040073,4.5208571428571425,1.4709144398434002e-22,7.82811175114078e-20
JCAD,-3.2029349059568872,4.838009836065574,52.75814857142856,1.8172049342291273e-22,8.006069285766981e-20
SMIM10,-2.4703664047332277,6.65251621129326,41.40905999999999,1.8171970455189022e-22,8.006069285766981e-20
MRGPRF,-4.093774148594976,8.057281056466302,153.64883714285713,1.9120603870534845e-22,8.006069285766981e-20
TCF23,-5.048067784616622,1.3107998178506373,75.45082000000001,1.9411005663151852e-22,8.006069285766981e-20
EEF1AKMT4,2.7482798180302783,37.12744207650273,4.674440000000001,1.6245980901231658e-22,8.006069285766981e-20
LMOD1,-4.969379657361344,11.267416757741348,383.31333714285716,1.912057623121195e-22,8.006069285766981e-20
MYLK,-4.323478335352959,8.487768488160292,188.95938,1.7625391620266798e-22,8.006069285766981e-20
EZH1,-1.7583608668619903,12.873995264116576,45.937602857142856,1.7270070361170252e-22,8.006069285766981e-20
DIXDC1,-2.7480721365590894,4.396963023679418,35.25781142857143,1.7625391620266798e-22,8.006069285766981e-20
GPRASP2,-2.5456481541281084,4.916877231329691,33.546894285714295,2.0531437305591117e-22,8.147280648053689e-20
BNC2,-3.6375042860725184,1.5754828779599273,31.05210571428572,2.0741046624939686e-22,8.147280648053689e-20
PLSCR4,-3.3243448585849134,3.9192256830601084,48.27473142857143,2.366950937371906e-22,9.081385247619e-20
MYH11,-5.426256199954551,17.98119653916211,815.1866114285713,2.899178899244024e-22,9.454390370493387e-20
MYOCD,-3.8599686155418835,0.5664457194899818,21.744777142857146,2.732227509478202e-22,9.454390370493387e-20
PABPC5,-2.1050863171753775,0.3522413479052823,4.81766,2.9432318110596553e-22,9.454390370493387e-20
FGF7,-3.629055837445558,1.2721229508196719,27.111659999999997,2.9799266533255917e-22,9.454390370493387e-20
FGF2,-2.981912840719345,1.7600060109289617,20.804957142857138,2.700627199270672e-22,9.454390370493387e-20
MEF2C,-2.5530626812039,2.6547597449908924,20.44901142857143,2.755938626122103e-22,9.454390370493387e-20
ARHGAP20,-2.450068456949712,0.38734517304189436,6.581037142857142,2.8694778358815384e-22,9.454390370493387e-20
DPT,-5.189051533626258,1.651290528233151,95.72026571428572,2.7861400161729093e-22,9.454390370493387e-20
PHYHIP,-3.1378730558384573,1.967613479052823,25.12168857142857,2.5932720113383405e-22,9.454390370493387e-20
LGI4,-3.0555170721006313,1.3641051001821494,18.654819999999997,3.240714850017581e-22,9.547404729367499e-20
HSPB7,-4.5434478618128455,3.68914480874317,108.34721714285713,3.2407241171328643e-22,9.547404729367499e-20
PTGIS,-4.716100111244995,5.162189617486339,160.96555142857142,3.143785745625556e-22,9.547404729367499e-20
LTBP4,-3.216473504069275,45.21083861566485,428.5352942857143,3.0808145928443725e-22,9.547404729367499e-20
SSPN,-2.7153802540001473,4.317327686703097,33.922419999999995,3.306980876736185e-22,9.571679035858523e-20
IRS4,-0.9754150430088405,0.0672384335154827,1.0984114285714286,3.4312316082657663e-22,9.59465408019807e-20
MAP3K20,-2.492956057644186,12.900263205828779,77.24878,3.4088777932134337e-22,9.59465408019807e-20
GARNL3,-1.815559723450061,1.5036222222222224,7.812654285714286,3.7714603790491076e-22,9.721949386494628e-20
OMD,-3.617448263368244,0.7068841530054644,19.949057142857143,3.97362588577466e-22,9.721949386494628e-20
TUB,-2.7620198608352005,3.180560655737705,27.35863714285714,3.8875255255065085e-22,9.721949386494628e-20
CACNB2,-1.742795145598401,0.4262111111111111,3.773285714285714,4.0069532709951905e-22,9.721949386494628e-20
TNXB,-4.101097544233865,1.9542739526411654,49.69955428571429,3.9667987177026794e-22,9.721949386494628e-20
AKT3,-2.8989248252431397,2.2694112932604735,23.38556857142857,3.696025504564411e-22,9.721949386494628e-20
ABI3BP,-3.0419147403333815,2.892385428051002,31.05704,3.549571573502384e-22,9.721949386494628e-20
OSR2,-3.745393859379412,18.822942805100183,264.85450571428566,3.6588673675566946e-22,9.721949386494628e-20
JPT1,2.5465423268986944,145.02200692167577,23.99382285714286,4.0071072753160057e-22,9.721949386494628e-20
SYNPO2,-4.408794657208212,4.049706557377049,106.26192285714286,4.214535024719941e-22,9.755027250713612e-20
LONRF2,-3.0988848475795954,3.7992021857923493,40.11746571428571,4.214529031831797e-22,9.755027250713612e-20
TACC1,-3.056888773939038,9.832506921675774,89.14552857142857,4.0888395840419916e-22,9.755027250713612e-20
SYNE1,-2.3301584748657804,1.899336976320583,13.579622857142859,4.257255194880471e-22,9.755027250713612e-20
LRRN4CL,-3.4082314342108395,5.955717850637522,72.84512857142856,4.388097232361593e-22,9.851969429850167e-20
PON3,-1.387112525529063,0.10307340619307832,1.8851399999999996,4.418994652739196e-22,9.851969429850167e-20
TRPC1,-2.5301049615946094,2.0088398907103824,16.379471428571428,4.522878981967092e-22,9.949127659265744e-20
ALDH1A2,-3.523195850414612,6.1718761384335155,81.45564857142857,4.6618092001460635e-22,9.98838028363763e-20
ZBTB16,-3.671560739752538,0.461772131147541,17.62642857142857,4.661537997757502e-22,9.98838028363763e-20
PLCL1,-2.305092235122327,0.6006182149362478,6.910240000000001,4.756643348844841e-22,1.0060910508877203e-19
CAV1,-3.603122579451446,27.331867941712204,343.2890285714286,4.90274594129114e-22,1.0238671207521675e-19
SLC22A3,-3.9958491866422,1.4544448087431694,38.158291428571424,5.109512885001114e-22,1.0537092947093547e-19
ADH1B,-5.0587506369413155,0.4927078324225864,48.75199428571428,5.194079347008443e-22,1.0579249514437691e-19
CACNA1H,-3.567137418739132,4.269661566484518,61.459439999999994,5.817796513658576e-22,1.0870615575349083e-19
ZNF25,-1.7341647176685595,6.350152459016393,23.452988571428573,5.936038861354018e-22,1.0870615575349083e-19
KCNB1,-2.2819920664595994,0.2550533697632058,5.10394,5.759043904183634e-22,1.0870615575349083e-19
TGFBR3,-3.1707312238338385,6.979454826958105,70.85523714285715,5.477038190162179e-22,1.0870615575349083e-19
KLF2,-3.586104747956561,12.741763570127505,164.03177428571428,5.701965912536261e-22,1.0870615575349083e-19
ZFPM2,-3.2222771844748865,0.901193078324226,16.74305142857143,5.876561177813622e-22,1.0870615575349083e-19
CAVIN2,-4.063025557674175,6.974784335154827,132.29428,5.644897409188132e-22,1.0870615575349083e-19
JPH4,-4.1148163186382565,1.3289746812386158,39.350405714285706,5.644833588539774e-22,1.0870615575349083e-19
PDE2A,-3.56764719431433,1.3282896174863388,26.60614857142857,5.876602667842015e-22,1.0870615575349083e-19
FAXDC2,-2.6553734733723573,5.988622586520947,43.02898285714286,5.996035988342626e-22,1.0870615575349083e-19
ABCA8,-3.322579211610121,0.8855402550091075,17.863914285714287,6.368559256264023e-22,1.1167162447465262e-19
MYBL2,4.369035749536791,127.53002404371585,5.220048571428571,6.498045793166839e-22,1.1167162447465262e-19
HAND2,-3.771946430358919,3.421013479052823,59.39359142857143,6.304767878882571e-22,1.1167162447465262e-19
PGM5,-4.381485117955516,5.947681238615665,143.8099257142857,6.368765740556833e-22,1.1167162447465262e-19
IGIP,-1.859411458365166,6.786244808743169,27.253137142857142,6.498027481065566e-22,1.1167162447465262e-19
TBC1D7,1.6470360158469277,11.37836903460838,2.9523571428571427,7.112613045045943e-22,1.209327429605379e-19
CAVIN1,-3.1544465204682126,106.47594881602915,955.9611571428571,7.256844195110469e-22,1.209327429605379e-19
TSHZ3,-3.1400939148758686,2.6126737704918033,30.848662857142855,7.256813591118157e-22,1.209327429605379e-19
RASL12,-3.383918909721709,9.243202732240437,105.92933428571428,7.86315037042237e-22,1.2833003653566042e-19
DCN,-4.300546281062172,23.08268670309654,473.56790571428576,7.784703738771398e-22,1.2833003653566042e-19
PDZRN4,-2.332495064308824,0.16034134790528234,4.844357142857143,7.93409123932438e-22,1.2833003653566042e-19
C7,-6.14212126681259,1.7588238615664842,193.8438542857143,8.041221443964456e-22,1.2844343175587617e-19
PTGFR,-3.9257781818080666,0.43452222222222225,20.801394285714288,8.096809857322779e-22,1.2844343175587617e-19
COL4A6,-3.3722517925407565,1.215744626593807,21.943974285714283,8.35000051814026e-22,1.311983890935981e-19
GHR,-2.0227442145879877,0.637332058287796,5.653397142857142,8.4343650359948825e-22,1.3127373053192788e-19
ANKRD29,-2.5074967414936866,1.690359927140255,14.298262857142856,8.691833376955076e-22,1.3401669818037834e-19
ABCC9,-3.1278022407737733,0.9704841530054646,16.22404857142857,9.047050734975764e-22,1.3820207687558348e-19
HLF,-3.3727931003178284,1.7649453551912566,27.641677142857144,9.322806165478892e-22,1.3856739351858714e-19
CYBRD1,-3.0646589270969686,25.933679234972676,224.34604857142855,9.32293652598083e-22,1.3856739351858714e-19
PRELP,-4.280718644665862,9.732383424408013,207.6031657142857,9.32293652598083e-22,1.3856739351858714e-19
GPIHBP1,-3.4453735302654036,0.8764098360655738,19.440357142857142,9.872269051649905e-22,1.4162843027314793e-19
ZBTB4,-1.646034193749256,39.44744717668489,125.58923714285714,9.801187326179293e-22,1.4162843027314793e-19
SLC45A1,-2.039757325568596,2.611518761384335,13.849711428571428,9.70361789775451e-22,1.4162843027314793e-19
PPP1R12B,-4.156355839385215,5.766294717668489,119.65315714285717,9.801187326179293e-22,1.4162843027314793e-19
CDC20,3.862583443050245,149.84940473588338,9.370271428571428,1.0099729243501565e-21,1.4364252849938691e-19
TMEM132C,-3.2217471318957296,1.2548976320582879,20.0363,1.0239558250456601e-21,1.443865230906265e-19
LIFR,-3.0500312658991797,5.4070089253187605,52.06476285714285,1.0617379471723437e-21,1.4844536146143497e-19
ARHGAP6,-2.8011313548895105,0.9513876138433517,12.600914285714287,1.0940230532120242e-21,1.5167388514194937e-19
JAZF1,-2.4486742722255275,7.996164298724954,48.11134,1.116126648614137e-21,1.521810640249204e-19
CNN1,-5.391940650466189,39.891790163934424,1716.0067171428573,1.1161297579715947e-21,1.521810640249204e-19
MASP1,-4.198153499667923,1.1441677595628414,38.35762571428571,1.1273105906159492e-21,1.5244565675395025e-19
RERGL,-3.6637284971591964,1.0601735883424408,25.10934571428571,1.1549566612161762e-21,1.5491443086784125e-19
DES,-5.568026539357477,66.75532003642988,3213.2999828571424,1.1732655857219257e-21,1.5610109381645426e-19
FBXL22,-3.085820730465274,1.355856102003643,19.001997142857142,1.2089289637295641e-21,1.595592803488828e-19
APBB1,-2.2974591487218605,12.057678870673952,63.19040285714286,1.2333142710109405e-21,1.614858638344325e-19
GNG7,-2.7064079229727005,2.8988355191256834,24.447485714285712,1.2456749355852584e-21,1.6182004005736688e-19
KLF9,-2.7405849273189284,12.384917122040072,88.45692285714286,1.309382615534142e-21,1.6876714368033027e-19
CNRIP1,-3.0416218619222266,3.98547868852459,40.05124000000001,1.322499122614171e-21,1.691363606580511e-19
PPM1K,-2.5918532480143304,4.041653369763205,29.394748571428572,1.3763006868745232e-21,1.7466314409273758e-19
DDR2,-2.886806460336093,4.760124043715847,41.60368571428571,1.4610963914069341e-21,1.8400891805672975e-19
ECM2,-3.411265793812332,2.424257559198543,35.43004857142857,1.5204636529088715e-21,1.9003491928553456e-19
STARD9,-1.8493824266911894,0.8391471766848815,5.627291428571429,1.5665364527509001e-21,1.9144500581296305e-19
FBXL7,-2.635943956344507,8.142901092896174,55.83059714285715,1.5665581152109354e-21,1.9144500581296305e-19
MDFIC,-2.2929353500992855,7.445032604735884,40.385065714285716,1.551046727901534e-21,1.9144500581296305e-19
ZCCHC24,-3.108154955146675,8.233252459016393,78.61640857142856,1.5822317056844245e-21,1.9193866676751204e-19
NXPH3,-3.1243218314027663,1.8437945355191259,23.797780000000007,1.59804716876171e-21,1.9244220576810722e-19
POU6F1,-1.625678202809313,4.1078825136612025,14.762271428571427,1.6301667964959233e-21,1.9488762180137495e-19
DACT3,-3.4647202182339703,2.8676919854280514,41.70085714285714,1.6963366093282454e-21,2.013392905086143e-19
CPED1,-3.322426448576245,2.354575591985428,32.55734571428572,1.7304193977124405e-21,2.0391756588185602e-19
SOX15,-2.4521909955071934,3.165107650273224,21.793408571428568,1.7827832927971925e-21,2.085982891104119e-19
CD300LG,-1.4910268594948486,0.07710582877959926,2.027625714285714,1.8477590256939767e-21,2.1467836905562834e-19
TNS1,-3.5155070302387665,15.687718032786885,189.84026857142857,1.8923187978729773e-21,2.1831801068047817e-19
FLNC,-4.257077568182101,6.809328415300547,148.3212885714286,1.930286394342545e-21,2.211518398184952e-19
PKD2,-2.309059524766983,16.54560819672131,85.94900285714286,1.949550481586754e-21,2.2181850927736735e-19
PDLIM3,-4.121887218712873,2.460198360655738,59.24384571428571,1.968985777198562e-21,2.224953928234375e-19
CLIP3,-2.9056899916527543,16.738497085610202,131.92806,2.048758104905743e-21,2.299347701682649e-19
MYL9,-3.5547180661881983,191.76434626593806,2264.18394,2.0898291789592518e-21,2.3139598519778345e-19
CFL2,-2.658950988203115,12.65792204007286,85.25983714285714,2.0898291789592518e-21,2.3139598519778345e-19
FGF10,-2.5359507899521825,0.2716451730418944,6.375020000000001,2.1215044993815526e-21,2.3333720820531234e-19
FBXO32,-3.4299069897921344,13.370747723132968,153.8760457142857,2.2179773463308812e-21,2.360792948505124e-19
GAS6,-2.6404168003503043,35.93962786885246,229.32292857142855,2.2179803903967464e-21,2.360792948505124e-19
EHD2,-2.7153640237326764,36.944041894353376,248.20090285714286,2.217983434466567e-21,2.360792948505124e-19
RHOJ,-2.6373245554786693,6.152901821493626,43.50369428571429,2.174415363666672e-21,2.360792948505124e-19
PDE8B,-2.207035799429405,1.514967941712204,10.612251428571428,2.196087997780188e-21,2.360792948505124e-19
NECAB1,-2.444258292866184,0.551331693989071,7.443057142857143,2.2359304956194465e-21,2.364639827995489e-19
RIC3,-2.1069042311912534,0.43603005464480876,5.185928571428572,2.3170270921946947e-21,2.434797004269304e-19
GAS1,-4.049820086162223,10.216514207650272,184.7698514285714,2.4490609155172696e-21,2.525294853266599e-19
SYT15,-0.45177312436552336,0.03882149362477231,0.42081714285714283,2.4375392655588963e-21,2.525294853266599e-19
POC1A,2.737732173141265,33.18747504553734,4.125397142857143,2.4490676234856094e-21,2.525294853266599e-19
PID1,-3.294582119794677,2.006798178506375,28.503417142857135,2.473436228469647e-21,2.5345808010740516e-19
ZNF540,-1.415882703070582,0.7382591985428051,3.6380742857142856,2.498030992051528e-21,2.5439824263497595e-19
CALHM2,-2.440189785595194,13.741738433515485,79.00534857142858,2.5229229062364217e-21,2.5535694544226063e-19
CASP12,-1.8318659561185004,0.2843318761384335,3.5721857142857134,2.5638499214203155e-21,2.5791704880239247e-19
FAM110A,2.0262678206919436,34.77341511839708,7.78199142857143,2.6248422879246563e-21,2.579887253585583e-19
PTPRN2,-2.6779906873516652,2.6396307832422585,22.29232571428571,2.5989700356105046e-21,2.579887253585583e-19
NPR2,-2.3302270409923005,6.280700728597449,35.61351428571428,2.5989842543589217e-21,2.579887253585583e-19
CPEB1,-1.5280140290904098,0.23195883424408018,2.5528285714285714,2.627112732466832e-21,2.579887253585583e-19
ARHGEF25,-2.405298225470622,2.1149377049180327,15.501228571428568,2.677294956265776e-21,2.613610188667028e-19
VWC2,-2.0041518371077656,0.13106102003642986,3.5372828571428574,2.8030592962454035e-21,2.7202866040856866e-19
PLK1,3.125010554442058,29.177324043715846,2.4590657142857144,3.0146760317830222e-21,2.88188081188266e-19
PEG3,-3.4916601449919336,0.359871766848816,14.296511428571428,3.0219746663577414e-21,2.88188081188266e-19
F10,-3.144533758220255,3.773006193078324,41.20763142857143,3.01464726249782e-21,2.88188081188266e-19
SORBS1,-3.6637286691462023,5.032948087431694,75.45780285714287,3.0748447012670468e-21,2.9154475793967664e-19
TK1,3.17958014159968,168.3663025500911,17.69295714285714,3.136218095628108e-21,2.9566472080955725e-19
ADRA1D,-1.894351079231922,0.44015154826958114,4.353831428571429,3.1628106774844986e-21,2.964775599837458e-19
DIPK1A,-2.2402193398811705,4.806251366120219,26.432731428571426,3.262600761958685e-21,3.0410388345081575e-19
PRAME,3.9826371531490183,224.3064298724954,13.252148571428572,3.427693944638305e-21,3.176971612283301e-19
BMERB1,-2.707576284297192,8.341156830601092,60.018614285714285,3.530685548553852e-21,3.218190617681848e-19
NR3C1,-2.35687200317055,4.621795081967213,27.798122857142857,3.496019377509567e-21,3.218190617681848e-19
C11orf96,-3.9415018911055357,20.12612932604736,323.5863342857143,3.530685548553852e-21,3.218190617681848e-19
PODN,-3.5477654429647165,7.374935883424408,96.9411742857143,3.56569169931681e-21,3.232240750292787e-19
SFMBT2,-1.6107157071202127,1.4067593806921674,6.350322857142857,3.6366927191931315e-21,3.278587785860562e-19
CYP1B1,-3.2162687672392765,7.267018214936248,75.83202285714286,3.709177471947235e-21,3.3257614093579067e-19
KCNAB1,-1.6387751581818264,0.8658961748633879,4.8104257142857145,3.82046775351976e-21,3.368020844715252e-19
PKMYT1,3.020711143781954,16.152734790528232,1.1135314285714286,3.783055011678866e-21,3.368020844715252e-19
GFUS,1.730157674613264,135.41586156648452,40.11833428571428,3.858382468488197e-21,3.368020844715252e-19
DUSP1,-3.2840084595469214,154.14820182149364,1510.2342885714286,3.858382468488197e-21,3.368020844715252e-19
NAP1L5,-1.6401396908096388,7.146815846994537,24.393300000000004,3.858382468488197e-21,3.368020844715252e-19
LAYN,-2.3835115758172396,5.28262204007286,31.78305428571429,3.896595352332994e-21,3.383475269620513e-19
PHF1,-1.3733941555247968,43.51150746812387,114.3201342857143,3.974163802635917e-21,3.432762011303003e-19
MAS1,-0.42887553797006495,0.029001821493624774,0.3852257142857143,4.1080567898676555e-21,3.5299333812102383e-19
ASF1B,3.337080936852058,85.18975500910746,7.528922857142859,4.174816600036937e-21,3.536536922589399e-19
CTNNA3,-1.0165030362202914,0.07500947176684881,1.1747542857142856,4.180050308552144e-21,3.536536922589399e-19
RECQL4,2.5771924003729993,34.701871584699454,4.9824457142857135,4.174816600036937e-21,3.536536922589399e-19
ITM2A,-3.6384453650981103,10.852279781420766,146.5988885714286,4.216122080209348e-21,3.5488562285353993e-19
SNX21,-1.4852879853471088,9.242204007285975,27.675411428571426,4.257837503734745e-21,3.56577680896527e-19
PAFAH1B3,2.252800950235957,185.83989417122038,38.202065714285716,4.4726655911542495e-21,3.726769541558728e-19
PARVA,-1.8286417121963945,26.429587795992713,96.43057999999998,4.606661202713254e-21,3.8191304785107167e-19
RFTN1,-2.0447898513818554,11.91801038251366,52.301411428571434,4.6981832962289365e-21,3.856250150307711e-19
TIPARP,-1.7758125737420438,11.41779981785064,41.52237428571429,4.6981832962289365e-21,3.856250150307711e-19
PLAC9,-3.3852003929470333,3.739012386156648,48.51476285714286,4.7915099177177485e-21,3.9133827040845254e-19
SPAG5,2.7112672967526805,26.548378142076505,3.206522857142857,4.8388650100949e-21,3.932590883573678e-19
CACNA2D1,-2.192722585669725,1.2320632058287795,9.204265714285716,4.934861738222318e-21,3.9522653661811485e-19
BCHE,-4.622828983955822,1.2358528233151185,54.08754285714285,4.9271496242236e-21,3.9522653661811485e-19
AOC3,-4.012495571919944,7.04225737704918,128.79545714285717,4.934941601608174e-21,3.9522653661811485e-19
RNFT2,1.9113819233917564,6.310526958105647,0.9434142857142858,4.9836984524200726e-21,3.972031742416732e-19
SLC2A4,-2.9244653141545767,1.2475255009107467,16.063040000000004,5.03285028454995e-21,3.9728640878154395e-19
ADARB1,-1.644514617196946,4.43422058287796,15.989691428571431,5.0329045602704985e-21,3.9728640878154395e-19
CMTM5,-0.8104231236978797,0.10766466302367943,0.94254,5.245283968857166e-21,4.1207949961050253e-19
MAGEH1,-2.3889006874899135,21.208748087431697,115.32011999999999,5.2863708670328055e-21,4.133390832431622e-19
PRNP,-2.307562898576389,57.46565956284153,288.43197142857144,5.338553140037843e-21,4.1545023445445436e-19
PLN,-5.1245184973277365,3.2059588342440803,145.7232028571429,5.607008505863979e-21,4.322787888216044e-19
CCDC69,-2.5474272437456054,11.460119307832421,71.84071714285713,5.607204558602458e-21,4.322787888216044e-19
STON1,-2.6261753722601995,3.289064480874317,25.48013142857143,5.662495086720406e-21,4.345109020498291e-19
TEF,-2.27118579358014,11.339839526411659,58.56683999999999,5.718363217857053e-21,4.347537159825146e-19
REM1,-2.594340217284592,2.5964218579234974,20.71925142857143,5.71827097747185e-21,4.347537159825146e-19
MAGI2,-0.9636470461976292,0.39401165755919854,1.7186485714285713,5.7745901984463534e-21,4.370146288714126e-19
KCNMA1,-2.8315781126872976,1.8877355191256835,19.556414285714286,5.831677376787992e-21,4.393196957180287e-19
ZNF728,-0.9919397478464967,0.13353533697632056,1.25444,5.891289893583345e-21,4.397941206531133e-19
IGSF9B,-2.457156444246599,0.4046040072859745,6.7131485714285715,5.888729306526954e-21,4.397941206531133e-19
C3orf70,-3.2059247885075797,1.0275280510018217,17.70882,6.0058331806835525e-21,4.463253865536813e-19
WT1,-3.297854079227824,6.421325500910745,71.98514571428572,6.065050359752904e-21,4.487049364807328e-19
ZNF483,-2.0320909836897405,1.3905234972677594,8.777174285714286,6.124836720127829e-21,4.511051616458434e-19
HSD17B13,-2.0880070896881677,0.2892621129326047,4.48143142857143,6.1739438193908266e-21,4.515218475980881e-19
CREBRF,-1.7448666156264707,4.00830072859745,15.786014285714286,6.185230789014905e-21,4.515218475980881e-19
HVCN1,-1.5158497372332556,2.401314025500911,8.726642857142856,6.24619700329477e-21,4.519732298737478e-19
SH3BGRL,-1.801112395319807,122.40576229508197,429.05529142857154,6.2462053831503506e-21,4.519732298737478e-19
N4BP2L1,-1.9127326778683296,3.1921069216757743,14.78418857142857,6.3698495972890414e-21,4.569139192856804e-19
CLMP,-3.6176729690498015,4.48085664845173,66.27853428571427,6.3698752234032295e-21,4.569139192856804e-19
TCEAL3,-1.875004766220827,31.089591256830595,116.70552857142859,6.755672233321599e-21,4.804098297643955e-19
SGO1,2.1904262688559735,5.636407650273224,0.45394857142857137,6.7556089005950626e-21,4.804098297643955e-19
ESPL1,2.67327333045389,11.175226047358834,0.9087171428571429,6.822168846148263e-21,4.830564018186869e-19
BIRC5,3.500689382368209,57.107134608378864,4.133539999999999,6.889331163262601e-21,4.83660363963857e-19
SLC23A2,-1.6904757716895862,9.88418451730419,34.130134285714284,6.889312718177755e-21,4.83660363963857e-19
C1QTNF7,-2.9684918229765387,1.528369034608379,18.789988571428573,6.957082143587027e-21,4.842951105691931e-19
SCN2B,-1.9681723969347278,0.37145100182149365,4.366105714285714,6.948279895434801e-21,4.842951105691931e-19
CCNB2,3.0941468183726424,47.526475045537346,4.682608571428571,7.025604814081811e-21,4.867668675699025e-19
KLHL33,-1.2509668565363603,0.1129479052823315,1.6488257142857143,7.051599063474765e-21,4.867668675699025e-19
IRAG1,-3.603303122803974,6.199228779599271,86.49602,7.23501907540024e-21,4.973472696081381e-19
ADGRD1,-2.5640186877293747,0.6541693989071038,8.781974285714286,7.375587610815905e-21,5.029887408772707e-19
TACC3,2.682978441917809,42.15139799635701,5.719514285714286,7.378062510140593e-21,5.029887408772707e-19
TGFB1I1,-3.3074312975628124,14.390022950819672,151.36151999999998,7.450614558020387e-21,5.058446048486434e-19
CDCA8,3.1274902919283267,45.1217524590164,4.277611428571429,7.523892207844331e-21,5.066496883470032e-19
CDC45,2.994084481801402,20.65311293260474,1.7177600000000002,7.523882155582054e-21,5.066496883470032e-19
AOPEP,-1.7677996248586418,7.64075956284153,28.42474,7.597862225161277e-21,5.074879797194768e-19
PRDM5,-1.5323873589207482,0.9569737704918033,4.6608228571428585,7.597689696049278e-21,5.074879797194768e-19
MTFR2,2.3725489471511674,8.370650273224046,0.8095114285714285,7.824135632624113e-21,5.204943131735185e-19
ATP8B4,-1.8457704736933218,0.538831693989071,4.531251428571429,8.136136111404673e-21,5.390761990600573e-19
TMOD2,-1.9597139689114556,1.13893970856102,7.320151428571429,8.460638296901838e-21,5.583344424891461e-19
UBE2C,3.6867684939855434,199.98131438979962,14.6073,8.627656294407625e-21,5.670879424109044e-19
EFEMP1,-3.183494621333038,15.667467941712205,150.42479714285716,8.797875551743562e-21,5.714462631994696e-19
PLIN4,-3.0902459782968528,3.8072473588342444,39.94050571428572,8.797852125051707e-21,5.714462631994696e-19
PLP1,-1.9747670038217946,0.15886830601092897,3.5551028571428573,8.743790796406535e-21,5.714462631994696e-19
RASSF8,-2.5677937946786042,4.5673994535519125,32.00922571428571,8.884232289603688e-21,5.747924090740456e-19
RUSC2,-1.7767672597214474,12.620401092896175,45.67132571428572,8.97142719903315e-21,5.781664294126911e-19
AURKB,3.2961019384340973,50.56306976320583,4.249442857142858,9.148375943130805e-21,5.872759000380234e-19
KCTD12,-2.704515613297535,31.14406010928962,208.5275114285714,9.328762928730852e-21,5.965346154969055e-19
PTTG1,3.147534897489231,78.27589581056465,7.946202857142857,9.420270968726693e-21,6.000603491971158e-19
GNAO1,-1.7947282880602784,0.7183120218579235,4.961685714285714,9.512388447071867e-21,6.01302579866846e-19
BUB1,2.9763218702048633,19.25508469945355,1.5737828571428572,9.512666586570906e-21,6.01302579866846e-19
RUNX1T1,-2.3405688444442836,0.815155737704918,8.193805714285713,9.605728540915805e-21,6.048675933894235e-19
PRDM8,-2.4450885320825915,0.8799346083788707,9.237354285714286,9.699845404689734e-21,6.084716710516017e-19
KIFC1,3.2215393603430473,66.56910145719489,6.243828571428571,9.795264405233192e-21,6.098198949341027e-19
KIF2C,3.054262518389135,34.87406102003643,3.318728571428572,9.795264405233192e-21,6.098198949341027e-19
NAP1L3,-2.686478576367901,2.965187431693989,24.525505714285714,9.890981013004903e-21,6.134639276411838e-19
ATP1B2,-2.6760919360423694,4.684067395264116,35.32814,1.0086121478676378e-20,6.232240904689246e-19
MELK,3.1860572618072434,26.343212386156644,2.0043514285714283,1.0184986103406658e-20,6.269847042313546e-19
TROAP,3.0868464537446036,27.656626775956283,2.372808571428571,1.0284808936350147e-20,6.307761257691625e-19
MAP3K3,-1.5096493671923046,11.739677413479054,35.27506285714287,1.0693782194210546e-20,6.534296986669837e-19
CRTAP,-1.4009637837566133,70.76194408014572,188.50746285714285,1.0904316240478303e-20,6.638354588022548e-19
MYOM1,-2.669689736032165,1.1557247723132968,12.716711428571429,1.1337531681504309e-20,6.876713150053607e-19
ACTA2,-4.155713139429762,106.14216684881603,1908.6542057142856,1.1448623651674078e-20,6.918659084443918e-19
SAPCD2,3.0238514274522856,28.82314790528233,2.666768571428571,1.156068482161229e-20,6.960882415582466e-19
PRICKLE2,-1.987838364167129,3.399560837887067,16.450517142857144,1.1788024380831788e-20,7.071957317635013e-19
COX7A1,-2.765253946520688,21.397959016393443,151.27648,1.22560803559655e-20,7.195768004367583e-19
FOXJ2,-1.4431096641447816,11.496346083788707,32.978354285714296,1.2137371473970073e-20,7.195768004367583e-19
SMOC2,-3.1403781406042857,33.77932386156648,305.66848857142855,1.2256096552474788e-20,7.195768004367583e-19
NCAPH,2.668701430424758,12.036622586520947,1.0502457142857142,1.2137371473970073e-20,7.195768004367583e-19
SERP2,-1.5909538677537016,3.7318624772313296,13.25466285714286,1.2256047963008152e-20,7.195768004367583e-19
PINLYP,-1.5693657553318916,1.5794058287795993,6.655011428571428,1.2196486384663095e-20,7.195768004367583e-19
RYR3,-1.8281440634588062,0.3692391621129326,3.861894285714286,1.2375544769037527e-20,7.240132538992238e-19
GPM6A,-2.466774252197586,1.0087167577413478,10.104314285714288,1.2449360946073676e-20,7.257581515488463e-19
