gene,mut_freq_pct,n_mut_samples
TRPM2,8.875739644970414,45
SON,8.875739644970414,45
USP25,8.875739644970414,45
AK9,8.875739644970414,45
SYNJ1,8.875739644970414,45
SCN8A,8.875739644970414,45
PTPRS,8.875739644970414,45
OSBPL6,8.875739644970414,45
MCM3AP,8.875739644970414,45
KDM5C,8.875739644970414,45
PHKA1,8.875739644970414,45
ARHGAP5,8.875739644970414,45
SETBP1,8.875739644970414,45
AKAP12,8.875739644970414,45
KIF27,8.875739644970414,45
SPHKAP,8.875739644970414,45
AGO2,8.875739644970414,45
KNDC1,8.875739644970414,45
ATRNL1,8.875739644970414,45
CFAP43,8.875739644970414,45
AQR,8.875739644970414,45
EFCAB6,8.875739644970414,45
UPF3A,8.875739644970414,45
PDCD11,8.875739644970414,45
ATP8A2,8.875739644970414,45
KCNMA1,8.875739644970414,45
TRPA1,8.875739644970414,45
ZEB1,8.875739644970414,45
CLASP2,8.875739644970414,45
CTNNA3,8.875739644970414,45
PCDHA6,8.875739644970414,45
COL4A5,8.678500986193294,44
CUL4B,8.678500986193294,44
AMER1,8.678500986193294,44
XPOT,8.678500986193294,44
DSEL,8.678500986193294,44
CNKSR2,8.678500986193294,44
VPS8,8.678500986193294,44
SETD5,8.678500986193294,44
DSPP,8.678500986193294,44
KIT,8.678500986193294,44
PLXNB1,8.678500986193294,44
KIAA0586,8.678500986193294,44
EGF,8.678500986193294,44
VIRMA,8.678500986193294,44
ABCC9,8.678500986193294,44
COL17A1,8.678500986193294,44
MYO9B,8.678500986193294,44
RGS22,8.678500986193294,44
FSIP2,8.678500986193294,44
NOL4,8.678500986193294,44
CDH12,8.678500986193294,44
ADAMTS12,8.678500986193294,44
CARMIL3,8.678500986193294,44
SLIT3,8.678500986193294,44
MUC2,8.678500986193294,44
KCNH1,8.678500986193294,44
CR2,8.678500986193294,44
CECR2,8.678500986193294,44
TMEM132B,8.678500986193294,44
FAM135A,8.678500986193294,44
ABCC12,8.678500986193294,44
CCDC171,8.678500986193294,44
ATP8B1,8.678500986193294,44
PIK3C2B,8.678500986193294,44
CNTNAP4,8.678500986193294,44
ZBED9,8.678500986193294,44
GRM5,8.678500986193294,44
BRD1,8.678500986193294,44
SORCS3,8.678500986193294,44
CCDC39,8.678500986193294,44
CLCN5,8.678500986193294,44
ZBTB20,8.678500986193294,44
PATJ,8.678500986193294,44
SPATA31A1,8.678500986193294,44
SYNPO2,8.678500986193294,44
LMO7,8.678500986193294,44
NRXN3,8.678500986193294,44
ALK,8.678500986193294,44
TNKS2,8.678500986193294,44
RALGAPB,8.678500986193294,44
PARD3B,8.678500986193294,44
HELZ,8.678500986193294,44
GOLGA4,8.678500986193294,44
ADAMTS3,8.678500986193294,44
ZNF608,8.678500986193294,44
ZNF91,8.678500986193294,44
ASTN2,8.678500986193294,44
MAN2A1,8.678500986193294,44
RABGAP1,8.678500986193294,44
MIDEAS,8.678500986193294,44
NAA15,8.678500986193294,44
CCDC88C,8.678500986193294,44
KIF5C,8.678500986193294,44
CDC42BPB,8.678500986193294,44
SLIT2,8.678500986193294,44
CCDC178,8.678500986193294,44
ARHGEF40,8.678500986193294,44
PPRC1,8.678500986193294,44
MYT1,8.678500986193294,44
WDR7,8.481262327416173,43
BNC2,8.481262327416173,43
RUNX1T1,8.481262327416173,43
ERBIN,8.481262327416173,43
CLSPN,8.481262327416173,43
COL4A2,8.481262327416173,43
SOS2,8.481262327416173,43
ZFYVE26,8.481262327416173,43
TET3,8.481262327416173,43
DENND4B,8.481262327416173,43
LTBP2,8.481262327416173,43
ITIH2,8.481262327416173,43
GRID2,8.481262327416173,43
ADCY10,8.481262327416173,43
ARHGAP20,8.481262327416173,43
DDX46,8.481262327416173,43
UPF3B,8.481262327416173,43
PTPRM,8.481262327416173,43
PCSK5,8.481262327416173,43
ARID4A,8.481262327416173,43
OTOF,8.481262327416173,43
NCAPD2,8.481262327416173,43
ARHGEF6,8.481262327416173,43
KCNH8,8.481262327416173,43
A2ML1,8.481262327416173,43
SBF1,8.481262327416173,43
ZBTB41,8.481262327416173,43
TUBGCP6,8.481262327416173,43
ARFGEF1,8.481262327416173,43
NOS2,8.481262327416173,43
ARAP2,8.481262327416173,43
THSD7A,8.481262327416173,43
ZNF862,8.481262327416173,43
RBL1,8.481262327416173,43
CFAP61,8.481262327416173,43
EFCAB5,8.481262327416173,43
DLEC1,8.481262327416173,43
NUP98,8.481262327416173,43
XIRP1,8.481262327416173,43
SLCO5A1,8.481262327416173,43
TMEM132D,8.481262327416173,43
USP54,8.481262327416173,43
NID1,8.481262327416173,43
TJP1,8.481262327416173,43
PKP4,8.481262327416173,43
PLCG2,8.481262327416173,43
PCDHA5,8.481262327416173,43
MARF1,8.481262327416173,43
ZNF644,8.481262327416173,43
TCHH,8.481262327416173,43
ABCC6,8.481262327416173,43
CKAP5,8.481262327416173,43
AMBRA1,8.481262327416173,43
GRIK2,8.481262327416173,43
MUC6,8.481262327416173,43
RAPGEF4,8.481262327416173,43
SMG6,8.481262327416173,43
PBRM1,8.481262327416173,43
CLTCL1,8.481262327416173,43
UBR1,8.481262327416173,43
DRP2,8.481262327416173,43
FANCB,8.481262327416173,43
KIF4A,8.481262327416173,43
TLL1,8.481262327416173,43
EFHC2,8.481262327416173,43
AOX1,8.481262327416173,43
KDM5B,8.481262327416173,43
SLC9C1,8.481262327416173,43
USP47,8.481262327416173,43
DDX3X,8.481262327416173,43
KIAA1549L,8.481262327416173,43
MYO18A,8.481262327416173,43
WWC2,8.481262327416173,43
KNL1,8.481262327416173,43
CNTRL,8.481262327416173,43
JAG1,8.481262327416173,43
ABCA7,8.481262327416173,43
RANBP6,8.284023668639055,42
ZNF804A,8.284023668639055,42
MINAR1,8.284023668639055,42
MAGED1,8.284023668639055,42
PHF8,8.284023668639055,42
DISP3,8.284023668639055,42
NYAP2,8.284023668639055,42
COL27A1,8.284023668639055,42
SPATA31E1,8.284023668639055,42
GRM3,8.284023668639055,42
USP6,8.284023668639055,42
PROS1,8.284023668639055,42
AGL,8.284023668639055,42
ARHGEF26,8.284023668639055,42
CDC7,8.284023668639055,42
MSH4,8.284023668639055,42
DIAPH2,8.284023668639055,42
DNHD1,8.284023668639055,42
MINK1,8.284023668639055,42
COL3A1,8.284023668639055,42
PLXND1,8.284023668639055,42
BCL9L,8.284023668639055,42
MICAL2,8.284023668639055,42
GK,8.284023668639055,42
PHRF1,8.284023668639055,42
ZNF84,8.284023668639055,42
ADGRG2,8.284023668639055,42
NLGN3,8.284023668639055,42
PCDHA3,8.284023668639055,42
CCDC18,8.284023668639055,42
ADAM22,8.284023668639055,42
PCDHB7,8.284023668639055,42
MIA3,8.284023668639055,42
FRMPD3,8.284023668639055,42
LRCH2,8.284023668639055,42
ADAMTS9,8.284023668639055,42
PKDREJ,8.284023668639055,42
TANC1,8.284023668639055,42
SASH1,8.284023668639055,42
FRMPD2,8.284023668639055,42
COL1A2,8.284023668639055,42
LAMA4,8.284023668639055,42
NCOA6,8.284023668639055,42
NPC1L1,8.284023668639055,42
PCDHB3,8.284023668639055,42
PCDHB9,8.284023668639055,42
PCDHGA6,8.284023668639055,42
BRCA1,8.284023668639055,42
KIF16B,8.284023668639055,42
CUL3,8.284023668639055,42
MYO5C,8.284023668639055,42
ADCY9,8.284023668639055,42
TOP2B,8.284023668639055,42
NEK10,8.284023668639055,42
DNA2,8.284023668639055,42
ASXL2,8.284023668639055,42
DENND3,8.284023668639055,42
ZGRF1,8.284023668639055,42
ARFGEF3,8.284023668639055,42
LRRK1,8.284023668639055,42
EVPL,8.284023668639055,42
NEBL,8.284023668639055,42
C5,8.284023668639055,42
ARHGEF28,8.284023668639055,42
GLI1,8.284023668639055,42
PRRC2A,8.284023668639055,42
LRP6,8.284023668639055,42
CLASP1,8.284023668639055,42
COL5A3,8.284023668639055,42
KCNQ3,8.284023668639055,42
DENND4C,8.284023668639055,42
RBM26,8.284023668639055,42
TRPM7,8.284023668639055,42
TIAM2,8.284023668639055,42
AFDN,8.284023668639055,42
PLCL1,8.284023668639055,42
PDE3A,8.284023668639055,42
NUP210,8.284023668639055,42
BRD3,8.284023668639055,42
UBA6,8.284023668639055,42
HDAC4,8.284023668639055,42
UACA,8.284023668639055,42
NEO1,8.284023668639055,42
HERC6,8.284023668639055,42
TP63,8.284023668639055,42
SPATA31D1,8.284023668639055,42
TUT7,8.284023668639055,42
RUSC2,8.086785009861932,41
MAP7D2,8.086785009861932,41
SMC2,8.086785009861932,41
NBEAL1,8.086785009861932,41
DSG3,8.086785009861932,41
FGA,8.086785009861932,41
IQGAP1,8.086785009861932,41
DSG4,8.086785009861932,41
MYOCD,8.086785009861932,41
HELZ2,8.086785009861932,41
ATP13A3,8.086785009861932,41
COBL,8.086785009861932,41
PCDHGB1,8.086785009861932,41
ZNF267,8.086785009861932,41
TRPS1,8.086785009861932,41
SMC3,8.086785009861932,41
CABIN1,8.086785009861932,41
STIL,8.086785009861932,41
BRIP1,8.086785009861932,41
INPP4B,8.086785009861932,41
FRMD7,8.086785009861932,41
ZNF638,8.086785009861932,41
TBC1D9,8.086785009861932,41
MYOM3,8.086785009861932,41
TICRR,8.086785009861932,41
DSG1,8.086785009861932,41
DHX16,8.086785009861932,41
SMAP1,8.086785009861932,41
TLR8,8.086785009861932,41
ADAM23,8.086785009861932,41
ALS2,8.086785009861932,41
PRRC2B,8.086785009861932,41
CR1,8.086785009861932,41
PNPLA7,8.086785009861932,41
TLR7,8.086785009861932,41
ARHGAP17,8.086785009861932,41
SP100,8.086785009861932,41
RASGRF2,8.086785009861932,41
KIF13B,8.086785009861932,41
MBD5,8.086785009861932,41
EZH2,8.086785009861932,41
PCDH17,8.086785009861932,41
XPO4,8.086785009861932,41
MYO6,8.086785009861932,41
PCDHA11,8.086785009861932,41
CD163L1,8.086785009861932,41
OBSL1,8.086785009861932,41
DNMT3B,8.086785009861932,41
FAM83B,8.086785009861932,41
ARID1B,8.086785009861932,41
COL4A3,8.086785009861932,41
INPP4A,8.086785009861932,41
SNRNP200,8.086785009861932,41
PPFIA1,8.086785009861932,41
PTPRN2,8.086785009861932,41
DHX30,8.086785009861932,41
IL1RAPL2,8.086785009861932,41
GRIA3,8.086785009861932,41
TBC1D8,8.086785009861932,41
GABBR1,8.086785009861932,41
PCDHA13,8.086785009861932,41
RFX6,8.086785009861932,41
CPS1,8.086785009861932,41
TULP4,8.086785009861932,41
LTBP1,8.086785009861932,41
SGO2,8.086785009861932,41
SLITRK1,8.086785009861932,41
DDX60L,8.086785009861932,41
PHACTR4,8.086785009861932,41
DNMBP,8.086785009861932,41
CROCC,8.086785009861932,41
PTPRC,8.086785009861932,41
KCNA4,8.086785009861932,41
SF3B1,8.086785009861932,41
LARP1,8.086785009861932,41
ADGRL2,8.086785009861932,41
MAST2,8.086785009861932,41
YTHDC2,8.086785009861932,41
POSTN,8.086785009861932,41
POTEF,8.086785009861932,41
TBC1D32,8.086785009861932,41
USP28,8.086785009861932,41
POTEE,8.086785009861932,41
NUP153,8.086785009861932,41
SYMPK,8.086785009861932,41
PHEX,8.086785009861932,41
NLRP14,8.086785009861932,41
DENND2B,8.086785009861932,41
NOTCH4,8.086785009861932,41
PCDHGB6,8.086785009861932,41
DLG5,8.086785009861932,41
ADGRA3,8.086785009861932,41
COL25A1,7.889546351084813,40
MAST4,7.889546351084813,40
GRIA4,7.889546351084813,40
ZNF721,7.889546351084813,40
MYH13,7.889546351084813,40
ACAN,7.889546351084813,40
ANAPC1,7.889546351084813,40
CLMN,7.889546351084813,40
CEP192,7.889546351084813,40
ZNF208,7.889546351084813,40
USP48,7.889546351084813,40
NCOA2,7.889546351084813,40
RESF1,7.889546351084813,40
ADCY1,7.889546351084813,40
COL6A2,7.889546351084813,40
SHOC1,7.889546351084813,40
UNC13B,7.889546351084813,40
NCBP1,7.889546351084813,40
IARS2,7.889546351084813,40
PTPRU,7.889546351084813,40
PTPN14,7.889546351084813,40
ADGRB2,7.889546351084813,40
SCAF8,7.889546351084813,40
MYH9,7.889546351084813,40
KDM6B,7.889546351084813,40
EPB41L3,7.889546351084813,40
RAPGEF2,7.889546351084813,40
CTNNA2,7.889546351084813,40
ERCC6,7.889546351084813,40
GBF1,7.889546351084813,40
BAZ1A,7.889546351084813,40
MAP3K19,7.889546351084813,40
CLTC,7.889546351084813,40
SFMBT2,7.889546351084813,40
ADGRL3,7.889546351084813,40
BRDT,7.889546351084813,40
KCNH2,7.889546351084813,40
PER1,7.889546351084813,40
BMX,7.889546351084813,40
BEND2,7.889546351084813,40
DENND5A,7.889546351084813,40
FGD6,7.889546351084813,40
PCDHGB2,7.889546351084813,40
ZNF804B,7.889546351084813,40
SP140,7.889546351084813,40
KCNB2,7.889546351084813,40
IQGAP2,7.889546351084813,40
CEP250,7.889546351084813,40
ARHGAP31,7.889546351084813,40
RASAL2,7.889546351084813,40
BTBD11,7.889546351084813,40
EIF2AK3,7.889546351084813,40
ZNF142,7.889546351084813,40
GSPT2,7.889546351084813,40
KIAA0232,7.889546351084813,40
PTPRO,7.889546351084813,40
IL1RAPL1,7.889546351084813,40
PDGFRA,7.889546351084813,40
BCL9,7.889546351084813,40
ICE2,7.889546351084813,40
CCAR1,7.889546351084813,40
WNK4,7.889546351084813,40
TRPC4,7.889546351084813,40
FANCD2,7.889546351084813,40
KDR,7.889546351084813,40
KIAA0408,7.889546351084813,40
PCDHA2,7.889546351084813,40
ITGAM,7.889546351084813,40
UBA1,7.889546351084813,40
ZNF300,7.889546351084813,40
CNGB1,7.889546351084813,40
KCNQ5,7.889546351084813,40
ZNF229,7.889546351084813,40
ZNF616,7.889546351084813,40
DNAI4,7.889546351084813,40
CDON,7.889546351084813,40
DHX38,7.889546351084813,40
PGBD4,7.889546351084813,40
SYNM,7.889546351084813,40
XDH,7.889546351084813,40
NLRC4,7.889546351084813,40
PLA2R1,7.889546351084813,40
SMTN,7.889546351084813,40
STAG1,7.889546351084813,40
SPINK5,7.889546351084813,40
FAM13A,7.889546351084813,40
NR4A2,7.889546351084813,40
GALNT13,7.889546351084813,40
RFC1,7.889546351084813,40
LATS1,7.889546351084813,40
FGD5,7.889546351084813,40
KTN1,7.889546351084813,40
EEF2,7.889546351084813,40
SNX25,7.6923076923076925,39
TEK,7.6923076923076925,39
GAPVD1,7.6923076923076925,39
AFF3,7.6923076923076925,39
IPO8,7.6923076923076925,39
ENPEP,7.6923076923076925,39
FLT1,7.6923076923076925,39
PLG,7.6923076923076925,39
HMMR,7.6923076923076925,39
ZNF594,7.6923076923076925,39
PIK3CB,7.6923076923076925,39
ATP9A,7.6923076923076925,39
KCNB1,7.6923076923076925,39
RBP3,7.6923076923076925,39
FSCB,7.6923076923076925,39
PTPN21,7.6923076923076925,39
SLC4A11,7.6923076923076925,39
FLT3,7.6923076923076925,39
AKAP4,7.6923076923076925,39
SENP7,7.6923076923076925,39
OFD1,7.6923076923076925,39
UGGT1,7.6923076923076925,39
JHY,7.6923076923076925,39
LZTR1,7.6923076923076925,39
FLT4,7.6923076923076925,39
NELL1,7.6923076923076925,39
CTR9,7.6923076923076925,39
ADAMTS2,7.6923076923076925,39
ABCB7,7.6923076923076925,39
ABL2,7.6923076923076925,39
BCHE,7.6923076923076925,39
LAMC1,7.6923076923076925,39
CSDE1,7.6923076923076925,39
KCNH4,7.6923076923076925,39
ZFPM2,7.6923076923076925,39
PEX1,7.6923076923076925,39
RAD54L2,7.6923076923076925,39
RNF123,7.6923076923076925,39
TRDN,7.6923076923076925,39
ATP2C1,7.6923076923076925,39
CDHR2,7.6923076923076925,39
ATP1A2,7.6923076923076925,39
ATP1A4,7.6923076923076925,39
DCLK1,7.6923076923076925,39
USP32,7.6923076923076925,39
SLC4A4,7.6923076923076925,39
CENPC,7.6923076923076925,39
SUPT5H,7.6923076923076925,39
USP33,7.6923076923076925,39
PCM1,7.6923076923076925,39
MYBPC3,7.6923076923076925,39
CACNA2D3,7.6923076923076925,39
DCAF1,7.6923076923076925,39
TMC5,7.6923076923076925,39
KCNH5,7.6923076923076925,39
PCDHB6,7.6923076923076925,39
NEDD4,7.6923076923076925,39
ZNF709,7.6923076923076925,39
CNTN5,7.6923076923076925,39
PGBD1,7.6923076923076925,39
KIF15,7.6923076923076925,39
FYCO1,7.6923076923076925,39
HEPHL1,7.6923076923076925,39
UTP14A,7.6923076923076925,39
PCDHGA5,7.6923076923076925,39
DPYD,7.6923076923076925,39
ATP11B,7.6923076923076925,39
EPHA4,7.6923076923076925,39
SMARCAD1,7.6923076923076925,39
TTF1,7.6923076923076925,39
SIGLEC1,7.6923076923076925,39
PCDHB1,7.6923076923076925,39
EIF3A,7.6923076923076925,39
IBTK,7.6923076923076925,39
TDRD5,7.6923076923076925,39
TNR,7.6923076923076925,39
DIAPH3,7.6923076923076925,39
GRID1,7.6923076923076925,39
BCLAF1,7.6923076923076925,39
TNN,7.6923076923076925,39
BRINP1,7.6923076923076925,39
NPAT,7.6923076923076925,39
ZFYVE9,7.6923076923076925,39
NLRP13,7.6923076923076925,39
ADCY8,7.6923076923076925,39
SEC24D,7.6923076923076925,39
GRIK1,7.6923076923076925,39
PCDHGB3,7.6923076923076925,39
PCDHGA7,7.6923076923076925,39
SSH2,7.6923076923076925,39
USP13,7.6923076923076925,39
SOGA3,7.6923076923076925,39
ANPEP,7.6923076923076925,39
NFRKB,7.6923076923076925,39
NEK1,7.6923076923076925,39
GUCY2C,7.6923076923076925,39
TPP2,7.6923076923076925,39
ESCO1,7.6923076923076925,39
A2M,7.6923076923076925,39
ANO2,7.6923076923076925,39
PASD1,7.6923076923076925,39
CNGA2,7.6923076923076925,39
TMC3,7.6923076923076925,39
GRIA2,7.6923076923076925,39
CEP162,7.6923076923076925,39
UMODL1,7.6923076923076925,39
EIF4G1,7.6923076923076925,39
COL4A1,7.6923076923076925,39
HSPH1,7.6923076923076925,39
SBNO1,7.6923076923076925,39
PAPOLB,7.6923076923076925,39
BCL11A,7.6923076923076925,39
GK2,7.6923076923076925,39
CTNND2,7.6923076923076925,39
MAML2,7.6923076923076925,39
RIC1,7.6923076923076925,39
NPR2,7.6923076923076925,39
CDC42BPA,7.495069033530571,38
CDH18,7.495069033530571,38
LRRC66,7.495069033530571,38
STYXL2,7.495069033530571,38
SLC4A10,7.495069033530571,38
PCDHGA8,7.495069033530571,38
PPIG,7.495069033530571,38
PCDHGA1,7.495069033530571,38
SPTY2D1,7.495069033530571,38
CSPP1,7.495069033530571,38
PREX2,7.495069033530571,38
ADGRG6,7.495069033530571,38
KCNH7,7.495069033530571,38
TASOR,7.495069033530571,38
WWP1,7.495069033530571,38
ANKAR,7.495069033530571,38
ZNF334,7.495069033530571,38
CACNA2D1,7.495069033530571,38
NPHP4,7.495069033530571,38
MTR,7.495069033530571,38
RPS6KA3,7.495069033530571,38
UNC5D,7.495069033530571,38
DUOX2,7.495069033530571,38
DDB1,7.495069033530571,38
KIF13A,7.495069033530571,38
BRINP3,7.495069033530571,38
EYA1,7.495069033530571,38
MYO3B,7.495069033530571,38
USP16,7.495069033530571,38
USP40,7.495069033530571,38
ZNF98,7.495069033530571,38
COL16A1,7.495069033530571,38
ARHGEF15,7.495069033530571,38
RBL2,7.495069033530571,38
ARHGEF11,7.495069033530571,38
PARP4,7.495069033530571,38
MAGI1,7.495069033530571,38
CNTNAP1,7.495069033530571,38
ZNF197,7.495069033530571,38
MYO1A,7.495069033530571,38
MYBPC2,7.495069033530571,38
LVRN,7.495069033530571,38
AR,7.495069033530571,38
OPHN1,7.495069033530571,38
JCAD,7.495069033530571,38
FAM120C,7.495069033530571,38
IPO9,7.495069033530571,38
NLRP9,7.495069033530571,38
CACNA2D4,7.495069033530571,38
ATRN,7.495069033530571,38
ABCC8,7.495069033530571,38
PTCH2,7.495069033530571,38
ATXN2L,7.495069033530571,38
LRP4,7.495069033530571,38
CBLB,7.495069033530571,38
SECISBP2L,7.495069033530571,38
KCNA6,7.495069033530571,38
NUTM1,7.495069033530571,38
PTCHD1,7.495069033530571,38
NLRP1,7.495069033530571,38
FZD6,7.495069033530571,38
LIFR,7.495069033530571,38
ATP11A,7.495069033530571,38
TLR10,7.495069033530571,38
ZNF442,7.495069033530571,38
ZNF318,7.495069033530571,38
MSN,7.495069033530571,38
STARD8,7.495069033530571,38
STAG3,7.495069033530571,38
DNMT1,7.495069033530571,38
IFT140,7.495069033530571,38
OLFML2B,7.495069033530571,38
ZNF560,7.495069033530571,38
TMEM131L,7.495069033530571,38
EFR3A,7.495069033530571,38
FANCI,7.495069033530571,38
CPED1,7.495069033530571,38
ATP6V1B1,7.495069033530571,38
IFT172,7.495069033530571,38
OTUD4,7.495069033530571,38
EFL1,7.495069033530571,38
IL16,7.495069033530571,38
ATXN2,7.495069033530571,38
SUCO,7.495069033530571,38
CACNA1H,7.495069033530571,38
KCND2,7.495069033530571,38
MTREX,7.495069033530571,38
DIP2B,7.495069033530571,38
HNRNPM,7.495069033530571,38
PER2,7.495069033530571,38
IQGAP3,7.495069033530571,38
IGF1R,7.495069033530571,38
CAPRIN2,7.495069033530571,38
ADAMTSL3,7.495069033530571,38
RERE,7.495069033530571,38
ZNF878,7.495069033530571,38
ZNF658,7.495069033530571,38
PLEKHG2,7.495069033530571,38
PLD1,7.495069033530571,38
C2CD5,7.495069033530571,38
PNPLA6,7.495069033530571,38
CENPI,7.495069033530571,38
BTK,7.495069033530571,38
SHANK2,7.495069033530571,38
AP3B1,7.495069033530571,38
NDST3,7.495069033530571,38
PCDHGA4,7.495069033530571,38
ITGB4,7.495069033530571,38
IRS1,7.495069033530571,38
MAP3K5,7.495069033530571,38
DHX57,7.495069033530571,38
PAXIP1,7.495069033530571,38
PCDH18,7.495069033530571,38
ITGAD,7.495069033530571,38
VPS50,7.495069033530571,38
MCTP1,7.495069033530571,38
TMEM94,7.495069033530571,38
DAB2IP,7.495069033530571,38
AXL,7.495069033530571,38
NWD1,7.495069033530571,38
LARP4B,7.495069033530571,38
PSD3,7.495069033530571,38
TTLL7,7.495069033530571,38
REV1,7.495069033530571,38
FNIP1,7.495069033530571,38
MROH1,7.495069033530571,38
DLGAP2,7.495069033530571,38
FRMD4A,7.495069033530571,38
MTCL1,7.495069033530571,38
PEAK1,7.495069033530571,38
CLOCK,7.495069033530571,38
PSD,7.495069033530571,38
ZFAT,7.495069033530571,38
ZNF521,7.495069033530571,38
UHRF1BP1,7.495069033530571,38
DSC3,7.495069033530571,38
GANAB,7.297830374753452,37
MADD,7.297830374753452,37
TAOK2,7.297830374753452,37
EXOC1,7.297830374753452,37
RNF111,7.297830374753452,37
CD109,7.297830374753452,37
CDC73,7.297830374753452,37
ZNF470,7.297830374753452,37
CFAP70,7.297830374753452,37
TARBP1,7.297830374753452,37
GLI2,7.297830374753452,37
CCT8L2,7.297830374753452,37
ROBO4,7.297830374753452,37
RALGAPA1,7.297830374753452,37
SUPT16H,7.297830374753452,37
SRRT,7.297830374753452,37
ARHGAP6,7.297830374753452,37
TOPBP1,7.297830374753452,37
ZNF551,7.297830374753452,37
C20orf194,7.297830374753452,37
ARHGAP30,7.297830374753452,37
CP,7.297830374753452,37
DZIP3,7.297830374753452,37
DNAJC6,7.297830374753452,37
ZRANB3,7.297830374753452,37
TIE1,7.297830374753452,37
STK31,7.297830374753452,37
DGKB,7.297830374753452,37
EPHA6,7.297830374753452,37
CFAP58,7.297830374753452,37
OCA2,7.297830374753452,37
ANO5,7.297830374753452,37
COL15A1,7.297830374753452,37
PHLPP1,7.297830374753452,37
ATP13A5,7.297830374753452,37
WNK2,7.297830374753452,37
PRDM2,7.297830374753452,37
TCF4,7.297830374753452,37
HEATR5A,7.297830374753452,37
KCNJ3,7.297830374753452,37
DYNC1I2,7.297830374753452,37
DIP2A,7.297830374753452,37
ZNF585B,7.297830374753452,37
COL9A1,7.297830374753452,37
UTP25,7.297830374753452,37
TCOF1,7.297830374753452,37
WDR62,7.297830374753452,37
COL20A1,7.297830374753452,37
PAXBP1,7.297830374753452,37
MYO1D,7.297830374753452,37
